date;BTS Comdty;CN Comdty;DU Comdty;FV Comdty;G  Comdty;IK Comdty;JB Comdty;KAA Comdty;KE Comdty;OAT Comdty;OE Comdty;RX Comdty;TFC Comdty;TFS Comdty;TFT Comdty;TU Comdty;TY Comdty;UB Comdty;US Comdty;UXY Comdty;WN Comdty;XM Comdty;XQ Comdty;YM Comdty
1987-03-06;;;;;181.5868133523;;0.5109131628;;;;;;;;;;173.321566278;;110.0724766751;;;;;
1987-03-09;;;;;179.4993352833;;0.5115016762;;;;;;;;;;173.2694081178;;110.0381861839;;;;;
1987-03-10;;;;;181.9983146966;;0.5121562184;;;;;;;;;;173.2172499576;;109.9010242192;;;;;
1987-03-11;;;;;182.6489792153;;0.5156214579;;;;;;;;;;173.2694081178;;109.866733728;;;;;
1987-03-12;;;;;181.5817100439;;0.5156869206;;;;;;;;;;173.3737244382;;110.1753481486;;;;;
1987-03-13;;;;;181.9497792248;;0.5166092827;;;;;;;;;;173.6345152391;;110.5525435515;;;;;
1987-03-16;;;;;182.1347485941;;0.5219809956;;;;;;;;;;173.4258825984;;110.3125101133;;;;;
1987-03-17;;;;;184.7480397787;;0.5203925194;;;;;;;;;;173.6345152391;;110.6897055162;;;;;
1987-03-18;;;;;187.468725371;;0.5230399798;;;;;;;;;;173.5301989187;;110.5868340427;;;;;
1987-03-19;;;;;187.4218900283;;0.5235047229;;;;;;;;;;173.6345152391;;110.6897055162;;;;;
1987-03-20;;;;;189.0600023663;;0.5250295214;;;;;;;;;;173.4780407585;;110.449672078;;;;;
1987-03-23;;;;;188.3042336481;;0.5269706473;;;;;;;;;;173.2172499576;;110.0724766751;;;;;
1987-03-24;;;;;186.3289290438;;0.5253541929;;;;;;;;;;173.0086173169;;109.8324432368;;;;;
1987-03-25;;;;;186.1412955547;;0.5240056123;;;;;;;;;;173.1129336373;;110.0381861839;;;;;
1987-03-26;;;;;184.8746117592;;0.5203656647;;;;;;;;;;173.4258825984;;110.5182530604;;;;;
1987-03-27;;;;;183.7507738601;;0.5254037163;;;;;;;;;;172.5913520355;;109.3866668515;;;;;
1987-03-30;;;;;180.980249948;;0.5257471945;;;;;;;;;;170.2442348274;;107.2606563986;;;;;
1987-03-31;;;;;183.3274212724;;0.5242974563;;;;;;;;;;170.7658164292;;108.0493376957;;;;;
1987-04-01;;;;;182.3446765594;;0.5257359378;;;;;;;;;;169.8791277061;;107.2263659075;;;;;
1987-04-02;;;;;181.828298868;;0.5290310773;;;;;;;;;;169.4618624247;;106.7120085398;;;;;
1987-04-03;;;;;181.7812824119;;0.5291686565;;;;;;;;;;169.826969546;;107.2606563986;;;;;
1987-04-06;;;;;184.2847662908;;0.5338495514;;;;;;;;;;170.3485511478;;107.6721422927;;;;;
1987-04-07;;;;;183.5283899664;;0.5393157103;;;;;;;;;;169.3053879442;;106.7120085398;;;;;
1987-04-08;;;;;184.2821956489;;0.5408249524;;;;;;;;;;169.4618624247;;106.8834609957;;;;;
1987-04-09;;;;;183.0535398264;;0.5374193202;;;;;;;;;;167.219061537;;105.0317744722;;;;;
1987-04-10;;;;;180.3952624086;;0.5444744169;;;;;;;;;;165.3935259307;;103.9001882634;;;;;
1987-04-13;;;;;180.4426878305;;0.5460959516;;;;;;;;;;164.4025208872;;103.0772164752;;;;;
1987-04-14;;;;;182.0645875974;;0.5419628237;;;;;;;;;;162.7856179217;;101.6370158458;;;;;
1987-04-15;;;;;181.3013406483;;0.5472840091;;;;;;;;;;163.9852556058;;102.3228256693;;;;;
1987-04-16;;;;;182.7306759675;;0.550448812;;;;;;;;;;165.3413677705;;103.3858308957;;;;;
1987-04-17;;;;;;;0.5489739667;;;;;;;;;;;;;;;;;
1987-04-20;;;;;;;0.550033346;;;;;;;;;;163.4115158438;;101.5684348634;;;;;
1987-04-21;;;;;182.1581706473;;0.5490442447;;;;;;;;;;163.2550413633;;101.6027253546;;;;;
1987-04-22;;;;;184.1074036846;;0.5493974952;;;;;;;;;;162.7856179217;;101.1569489693;;;;;
1987-04-23;;;;;185.3028982266;;0.554668182;;;;;;;;;;161.7424547181;;100.3339771811;;;;;
1987-04-24;;;;;187.1906549471;;0.5618646331;;;;;;;;;;159.8647609516;;98.2765477105;;;;;
1987-04-27;;;;;185.9241756345;;0.5644806263;;;;;;;;;;161.2730312764;;100.0596532517;;;;;
1987-04-28;;;;;186.2141615678;;0.5662059227;;;;;;;;;;162.4205108004;;101.1912394605;;;;;
1987-04-29;;;;;188.0080285142;;;;;;;;;;;;161.8467710384;;100.7454630752;;;;;
1987-04-30;;;;;187.0864095758;;0.571925431;;;;;;;;;;163.1507250429;;102.1170827222;;;;;
1987-05-01;;;;;187.3788493036;;0.5695607546;;;;;;;;;;161.429505757;;100.7454630752;;;;;
1987-05-04;;;;;;;;;;;;;;;;;159.8126027914;;99.3052624458;;;;;
1987-05-05;;;;;189.5491137264;;;;;;;;;;;;160.7514496746;;100.505429637;;;;;
1987-05-06;;;;;188.958695706;;0.5793865986;;;;;;;;;;159.9690772719;;99.5795863752;;;;;
1987-05-07;;;;;189.0567890639;;0.5814066641;;;;;;;;;;160.855765995;;100.9512060222;;;;;
1987-05-08;;;;;190.1329240287;;0.5878904294;;;;;;;;;;161.3773475968;;101.1912394605;;;;;
1987-05-11;;;;;188.7767935798;;0.5882508968;;;;;;;;;;159.7604446312;;99.6138768664;;;;;
1987-05-12;;;;;189.264397609;;0.5954550805;;;;;;;;;;159.9690772719;;99.9567817781;;;;;
1987-05-13;;;;;188.7761217075;;0.5943756901;;;;;;;;;;160.1777099127;;100.1625247252;;;;;
1987-05-14;;;;;188.678098458;;0.5922849792;;;;;;;;;;159.5518119905;;99.8196198134;;;;;
1987-05-15;;;;;187.5014689221;;0.5850911019;;;;;;;;;;156.8917458213;;97.4878664135;;;;;
1987-05-18;;;;;186.6652916939;;0.5707187684;;;;;;;;;;157.9349090249;;98.5508716399;;;;;
1987-05-19;;;;;187.943163624;;0.5663367722;;;;;;;;;;156.4744805399;;96.8020565899;;;;;
1987-05-20;;;;;186.7632389926;;0.5692147348;;;;;;;;;;156.213689739;;96.424861187;;;;;
1987-05-21;;;;;187.2046591031;;0.5720789685;;;;;;;;;;156.4744805399;;96.7677660988;;;;;
1987-05-22;;;;;186.0806167211;;0.5735095574;;;;;;;;;;157.5271174759;;98.1209187979;;;;;
1987-05-25;;;;;;;0.5763707354;;;;;;;;;;;;;;;;;
1987-05-26;;;;;184.5042771793;;0.5750372827;;;;;;;;;;160.42186905;;100.723135527;;;;;
1987-05-27;;;;;184.9286627943;;0.5770694327;;;;;;;;;;159.6850231948;;100.0292110659;;;;;
1987-05-28;;;;;187.5422286095;;0.5809968683;;;;;;;;;;159.895550582;;100.0292110659;;;;;
1987-05-29;;;;;188.6378638144;;0.5796010265;;;;;;;;;;160.7902919776;;101.1047939806;;;;;
1987-06-01;;;;;188.1155686932;;0.568468792;;;;;;;;;;161.1060830584;;100.7925279731;;;;;
1987-06-02;;;;;187.923386353;;0.5703069857;;;;;;;;;;158.0534359439;;98.2597036901;;;;;
1987-06-03;;;;;187.683231512;;0.5681810378;;;;;;;;;;158.8955454927;;99.1618054895;;;;;
1987-06-04;;;;;186.0224065788;;0.5730900179;;;;;;;;;;159.3166002671;;99.4046790509;;;;;
1987-06-05;;;;;187.4051313292;;0.5706269935;;;;;;;;;;160.5797645904;;100.6537430809;;;;;
1987-06-08;;;;;187.5009301623;;0.5766232187;;;;;;;;;;160.2639735096;;100.3761732964;;;;;
1987-06-09;;;;;189.394659979;;0.5759130776;;;;;;;;;;159.9481824288;;99.9598186198;;;;;
1987-06-10;;;;;188.9098190736;;0.5801043812;;;;;;;;;;160.158709816;;100.133299735;;;;;
1987-06-11;;;;;188.5212915144;;0.5793234999;;;;;;;;;;160.4745008968;;100.4802619656;;;;;
1987-06-12;;;;;189.3905848013;;0.5806601056;;;;;;;;;;163.0008295432;;102.5967315719;;;;;
1987-06-15;;;;;186.718858541;;0.577724888;;;;;;;;;;163.579779858;;102.8396051333;;;;;
1987-06-16;;;;;187.6742158391;;0.5702990087;;;;;;;;;;163.316620624;;102.7355164641;;;;;
1987-06-17;;;;;188.3430478021;;0.5654019065;;;;;;;;;;163.842939092;;103.2212635869;;;;;
1987-06-18;;;;;186.4372444675;;0.5654019065;;;;;;;;;;163.4745161644;;102.8049089102;;;;;
1987-06-19;;;;;184.6420614516;;0.5619833882;;;;;;;;;;163.0008295432;;102.666124018;;;;;
1987-06-22;;;;;182.7769514266;;0.5481115418;;;;;;;;;;164.0008346324;;103.4641371483;;;;;
1987-06-23;;;;;183.0106748537;;0.5536553407;;;;;;;;;;163.9482027856;;103.2212635869;;;;;
1987-06-24;;;;;184.622854911;;0.549609768;;;;;;;;;;162.8429340028;;102.3191617875;;;;;
1987-06-25;;;;;184.1987060891;;0.5522376737;;;;;;;;;;163.3692524708;;102.8049089102;;;;;
1987-06-26;;;;;182.9746033919;;0.5425539303;;;;;;;;;;162.3166155348;;101.5558448803;;;;;
1987-06-29;;;;;181.8046707399;;0.5412432914;;;;;;;;;;162.790302156;;102.1109844491;;;;;
1987-06-30;;;;;182.8890772808;;0.5404850173;;;;;;;;;;162.1587199944;;101.5905411033;;;;;
1987-07-01;;;;;181.8973094101;;0.5511661501;;;;;;;;;;162.2113518412;;101.6946297725;;;;;
1987-07-02;;;;;181.1889037881;;0.5501356499;;;;;;;;;;163.1587250836;;102.7702126872;;;;;
1987-07-03;;;;;181.4713013248;;0.5412958666;;;;;;;;;;;;;;;;;
1987-07-06;;;;;183.4112057699;;0.5278601839;;;;;;;;;;163.2639887772;;102.7355164641;;;;;
1987-07-07;;;;;183.4112057699;;0.5277249867;;;;;;;;;;163.5271480112;;103.0824786947;;;;;
1987-07-08;;;;;183.8368542806;;0.5215418486;;;;;;;;;;163.05346139;;102.4232504566;;;;;
1987-07-09;;;;;183.6004267363;;0.5297734825;;;;;;;;;;162.3166155348;;101.5905411033;;;;;
1987-07-10;;;;;183.6475953104;;0.5268850722;;;;;;;;;;163.2113569304;;102.4579466797;;;;;
1987-07-13;;;;;184.2150214167;;0.5334535725;;;;;;;;;;162.6324066156;;101.7640222186;;;;;
1987-07-14;;;;;183.5557664137;;0.5344582897;;;;;;;;;;163.1587250836;;102.666124018;;;;;
1987-07-15;;;;;184.74813593;;0.5317352458;;;;;;;;;;162.2113518412;;101.6252373264;;;;;
1987-07-16;;;;;185.2247913996;;0.5307942085;;;;;;;;;;162.6324066156;;101.9028071108;;;;;
1987-07-17;;;;;185.6007367745;;0.5243684906;;;;;;;;;;163.2113569304;;102.4926429027;;;;;
1987-07-20;;;;;183.1657567059;;0.5168872682;;;;;;;;;;162.5797747688;;101.8334146647;;;;;
1987-07-21;;;;;182.5594059287;;0.522786892;;;;;;;;;;161.5797696796;;100.6190468578;;;;;
1987-07-22;;;;;179.4819743875;;0.5197976702;;;;;;;;;;161.1587149052;;100.133299735;;;;;
1987-07-23;;;;;180.1383235608;;0.5199990135;;;;;;;;;;160.948187518;;99.9945148428;;;;;
1987-07-24;;;;;179.9508770799;;0.5230358794;;;;;;;;;;160.7376601308;;99.6822488353;;;;;
1987-07-27;;;;;177.3823311619;;0.5222960014;;;;;;;;;;160.5271327436;;99.5781601662;;;;;
1987-07-28;;;;;178.2702024648;;0.5203445063;;;;;;;;;;160.42186905;;99.3352866048;;;;;
1987-07-29;;;;;178.363750303;;0.5198075909;;;;;;;;;;160.5797645904;;99.5434639431;;;;;
1987-07-30;;;;;176.499809626;;0.5195371061;;;;;;;;;;160.8429238244;;99.8904261737;;;;;
1987-07-31;;;;;174.6393769929;;0.5150815505;;;;;;;;;;160.3166053564;;99.3699828278;;;;;
1987-08-03;;;;;174.0375866728;;0.4984062086;;;;;;;;;;158.5797544119;;97.9127414596;;;;;
1987-08-04;;;;;175.0473186519;;0.4850998155;;;;;;;;;;158.6850181055;;97.9127414596;;;;;
1987-08-05;;;;;175.8778305131;;0.4896645041;;;;;;;;;;159.895550582;;99.0577168204;;;;;
1987-08-06;;;;;171.5931056519;;0.4983507805;;;;;;;;;;159.6850231948;;98.7801470359;;;;;
1987-08-07;;;;;171.9137087104;;0.5027572447;;;;;;;;;;160.0008142756;;99.3005903817;;;;;
1987-08-10;;;;;172.0053095843;;0.5006813787;;;;;;;;;;159.5797595011;;99.0230205973;;;;;
1987-08-11;;;;;173.5196181392;;0.4886795856;;;;;;;;;;159.7376550416;;99.1965017126;;;;;
1987-08-12;;;;;173.5657781507;;0.4967082893;;;;;;;;;;159.8429187352;;99.3005903817;;;;;
1987-08-13;;;;;173.1963343505;;0.4947037639;;;;;;;;;;160.948187518;;100.4455657425;;;;;
1987-08-14;;;;;174.3111907128;;0.4916679104;;;;;;;;;;161.4218741392;;100.9660090883;;;;;
1987-08-17;;;;;173.1950714547;;0.4909929162;;;;;;;;;;161.5797696796;;101.1394902036;;;;;
1987-08-18;;;;;172.4387371824;;0.4914085873;;;;;;;;;;159.6850231948;;99.0577168204;;;;;
1987-08-19;;;;;172.6275868809;;0.4975458516;;;;;;;;;;159.3166002671;;98.7801470359;;;;;
1987-08-20;;;;;168.4074684955;;0.5074442296;;;;;;;;;;159.8429187352;;99.5434639431;;;;;
1987-08-21;;;;;169.3599024236;;0.5159509997;;;;;;;;;;159.4218639607;;99.1271092665;;;;;
1987-08-24;;;;;170.2164458184;;0.5146682446;;;;;;;;;;159.2639684203;;99.0230205973;;;;;
1987-08-25;;;;;169.2716206504;;0.514880216;;;;;;;;;;159.8477417135;;99.5840575412;;;;;
1987-08-26;;;;;168.4693629558;;0.5218835832;;;;;;;;;;159.3170387197;;98.9879557883;;;;;
1987-08-27;;;;;168.6595891576;;0.5245906684;;;;;;;;;;157.7780000379;;97.6905578556;;;;;
1987-08-28;;;;;168.9932002565;;0.5208849316;;;;;;;;;;156.8227346492;;96.9541968667;;;;;
1987-08-31;;;;;;;0.5058930621;;;;;;;;;;156.9819455473;;97.0944561027;;;;;
1987-09-01;;;;;170.1902152717;;0.5073324207;;;;;;;;;;156.5043128529;;96.5334191588;;;;;
1987-09-02;;;;;170.5273412931;;0.5084180632;;;;;;;;;;154.1692196805;;94.3243361922;;;;;
1987-09-03;;;;;171.4464468043;;0.4960417383;;;;;;;;;;154.0630790817;;94.4295306192;;;;;
1987-09-04;;;;;170.6739579338;;0.4928733623;;;;;;;;;;154.0100087824;;94.2191417652;;;;;
1987-09-07;;;;;170.9636412602;;0.4802718671;;;;;;;;;;;;;;;;;
1987-09-08;;;;;170.5276186334;;0.484232337;;;;;;;;;;151.834126508;;92.3957716976;;;;;
1987-09-09;;;;;168.5514673404;;0.4802676717;;;;;;;;;;152.0464077055;;92.4308365065;;;;;
1987-09-10;;;;;169.175660932;;0.4790505672;;;;;;;;;;152.8955324955;;92.9217438325;;;;;
1987-09-11;;;;;169.4165090236;;0.4772635905;;;;;;;;;;153.9038681836;;93.8334288663;;;;;
1987-09-14;;;;;169.1297684229;;0.4830559179;;;;;;;;;;154.0100087824;;93.6581048213;;;;;
1987-09-15;;;;;169.2256580764;;;;;;;;;;;;153.0016730943;;92.5710957425;;;;;
1987-09-16;;;;;168.7933926798;;0.4793084658;;;;;;;;;;152.258688903;;92.0100587986;;;;;
1987-09-17;;;;;171.1963267911;;0.4800914457;;;;;;;;;;152.6301809986;;92.3957716976;;;;;
1987-09-18;;;;;173.4675710046;;0.4787321059;;;;;;;;;;153.6915869861;;93.3074567314;;;;;
1987-09-21;;;;;173.1789386517;;0.4713371218;;;;;;;;;;153.107813693;;92.7464197875;;;;;
1987-09-22;;;;;172.6040561523;;0.472328457;;;;;;;;;;153.9038681836;;93.7632992483;;;;;
1987-09-23;;;;;171.7890437266;;;;;;;;;;;;153.6915869861;;93.6230400123;;;;;
1987-09-24;;;;;168.9216377199;;0.4699138937;;;;;;;;;;152.5240403999;;92.4308365065;;;;;
1987-09-25;;;;;169.4488381359;;0.4638749646;;;;;;;;;;152.4709701005;;92.3957716976;;;;;
1987-09-28;;;;;170.4075595089;;0.4602616671;;;;;;;;;;152.5771106993;;92.5710957425;;;;;
1987-09-29;;;;;169.0292661635;;0.446298314;;;;;;;;;;151.5687750112;;91.6594107087;;;;;
1987-09-30;;;;;170.0728127747;;0.4602330732;;;;;;;;;;151.1972829155;;91.6594107087;;;;;
1987-10-01;;;;;169.4121299674;;0.4540489902;;;;;;;;;;150.8257908199;;91.7295403267;;;;;
1987-10-02;;;;;169.4594588069;;0.4537003833;;;;;;;;;;151.7279859093;;92.7464197875;;;;;
1987-10-05;;;;;170.3127441838;;0.4415365294;;;;;;;;;;150.8788611193;;91.6944755177;;;;;
1987-10-06;;;;;169.6457263419;;0.4457109733;;;;;;;;;;150.5604393231;;91.5542162817;;;;;
1987-10-07;;;;;170.0288178566;;0.454471024;;;;;;;;;;150.6665799218;;91.5542162817;;;;;
1987-10-08;;;;;169.5972618671;;0.4611635843;;;;;;;;;;149.0744709406;;90.5724016299;;;;;
1987-10-09;;;;;169.115361328;;0.4516553028;;;;;;;;;;148.3845570487;;89.87110545;;;;;
1987-10-12;;;;;169.2599314897;;0.4448433997;;;;;;;;;;147.3231510613;;88.9243556072;;;;;
1987-10-13;;;;;169.6926698244;;0.455849436;;;;;;;;;;148.9683303419;;90.3269479669;;;;;
1987-10-14;;;;;168.8240402345;;0.4587096003;;;;;;;;;;146.7393777682;;88.2581242363;;;;;
1987-10-15;;;;;167.1237986765;;0.4525342914;;;;;;;;;;146.5270965707;;88.0126705734;;;;;
1987-10-16;;;;;167.7069138015;;0.4572535624;;;;;;;;;;146.0494638763;;87.4516336295;;;;;
1987-10-19;;;;;164.2737337324;;0.4591247285;;;;;;;;;;146.5270965707;;87.2763095845;;;;;
1987-10-20;;;;;168.3793178826;;0.4704030229;;;;;;;;;;151.6218453105;;90.6425312479;;;;;
1987-10-21;;;;;168.9096653803;;0.4774815327;;;;;;;;;;154.7529929736;;93.9035584843;;;;;
1987-10-22;;;;;171.2211064105;;0.4764232789;;;;;;;;;;158.0964218341;;96.9191320577;;;;;
1987-10-23;;;;;175.426460058;;0.4803532516;;;;;;;;;;157.512648541;;97.1295209117;;;;;
1987-10-26;;;;;179.0238255413;;0.4975806122;;;;;;;;;;159.635460516;;98.9528909793;;;;;
1987-10-27;;;;;177.9837559007;;0.495489857;;;;;;;;;;158.361773331;;97.9009467095;;;;;
1987-10-28;;;;;179.5812356064;;0.5049504852;;;;;;;;;;157.2472970441;;96.7438080127;;;;;
1987-10-29;;;;;180.5849152898;;0.5204551097;;;;;;;;;;157.9902812354;;97.4801690016;;;;;
1987-10-30;;;;;179.3787480472;;0.5146287392;;;;;;;;;;158.4679139297;;98.2515947994;;;;;
1987-11-02;;;;;179.5310516222;;0.5179069676;;;;;;;;;;157.937210936;;97.7606874735;;;;;
1987-11-03;;;;;181.0549631835;;;;;;;;;;;;158.8924763247;;98.8827613613;;;;;
1987-11-04;;;;;182.2288013138;;0.5187248531;;;;;;;;;;159.6885308153;;100.1100296761;;;;;
1987-11-05;;;;;183.946529903;;0.5266056991;;;;;;;;;;160.9622180003;;101.0918443279;;;;;
1987-11-06;;;;;183.4781898412;;0.537159684;;;;;;;;;;160.5376556053;;100.460677766;;;;;
1987-11-09;;;;;187.037603504;;0.5382997299;;;;;;;;;;160.3253744078;;100.3554833391;;;;;
1987-11-10;;;;;185.7858940768;;0.5327618153;;;;;;;;;;160.2723041084;;100.2502889121;;;;;
1987-11-11;;;;;183.1260115439;;0.5303342363;;;;;;;;;;159.7416011147;;99.8295112042;;;;;
1987-11-12;;;;;182.9207797762;;0.5295861812;;;;;;;;;;160.0069526116;;100.0399000581;;;;;
1987-11-13;;;;;181.2691165484;;0.517789846;;;;;;;;;;159.5293199172;;99.6541871592;;;;;
1987-11-16;;;;;180.9625826136;;0.5094955529;;;;;;;;;;159.9538823122;;100.1450944851;;;;;
1987-11-17;;;;;183.1254860572;;0.5146848954;;;;;;;;;;159.4231793185;;99.5840575412;;;;;
1987-11-18;;;;;182.4537388345;;0.5213867898;;;;;;;;;;159.635460516;;99.6892519682;;;;;
1987-11-19;;;;;182.6616213909;;0.5236525415;;;;;;;;;;159.9008120128;;100.0399000581;;;;;
1987-11-20;;;;;182.7654926042;;0.5250843393;;;;;;;;;;160.1661635097;;100.460677766;;;;;
1987-11-23;;;;;180.3610112264;;;;;;;;;;;;160.1126856588;;100.4961136312;;;;;
1987-11-24;;;;;180.4643963389;;0.529377514;;;;;;;;;;159.0966064913;;99.5393452715;;;;;
1987-11-25;;;;;178.8438456365;;0.5316491485;;;;;;;;;;158.5083501311;;98.8306279681;;;;;
1987-11-26;;;;;179.3143280985;;0.5240013123;;;;;;;;;;;;;;;;;
1987-11-27;;;;;180.211941268;;0.5258335716;;;;;;;;;;157.1179260072;;97.6966802825;;;;;
1987-11-30;;;;;180.4781469963;;0.5209003174;;;;;;;;;;158.1340051747;;98.3699617208;;;;;
1987-12-01;;;;;179.4177569565;;0.5278074528;;;;;;;;;;158.0270494728;;98.0156030691;;;;;
1987-12-02;;;;;179.9462021579;;0.5258817606;;;;;;;;;;158.0270494728;;98.2636541253;;;;;
1987-12-03;;;;;179.4193609568;;0.5261894077;;;;;;;;;;158.7222615348;;98.7597562377;;;;;
1987-12-04;;;;;;;0.5239581269;;;;;;;;;;158.615305833;;98.5117051815;;;;;
1987-12-07;;;;;176.332506057;;0.5157223708;;;;;;;;;;157.224881709;;97.2714499004;;;;;
1987-12-08;;;;;176.2277385879;;0.5201893034;;;;;;;;;;157.0109703053;;96.9170912487;;;;;
1987-12-09;;;;;175.3343395648;;0.51972609;;;;;;;;;;157.4387931127;;97.4486292263;;;;;
1987-12-10;;;;;173.1995609367;;0.5153815261;;;;;;;;;;155.5670683305;;95.4287849114;;;;;
1987-12-11;;;;;;;0.5181656124;;;;;;;;;;155.3531569268;;94.932682799;;;;;
1987-12-14;;;;;173.6817234375;;0.513774216;;;;;;;;;;155.7809797341;;95.4287849114;;;;;
1987-12-15;;;;;172.0793271025;;0.5124124076;;;;;;;;;;157.4922709636;;97.2005781701;;;;;
1987-12-16;;;;;171.8656742579;;0.518033952;;;;;;;;;;158.615305833;;98.2990899905;;;;;
1987-12-17;;;;;172.6150923782;;0.5191674335;;;;;;;;;;158.2944387274;;97.9092954736;;;;;
1987-12-18;;;;;173.9995138166;;;;;;;;;;;;159.7918185532;;100.0708832491;;;;;
1987-12-21;;;;;174.7987434383;;0.5297847436;;;;;;;;;;159.8987742551;;99.8582680581;;;;;
1987-12-22;;;;;174.6919753432;;;;;;;;;;;;159.257040044;;99.2912942153;;;;;
1987-12-23;;;;;174.851488802;;0.5302686051;;;;;;;;;;160.5939863171;;100.8504722829;;;;;
1987-12-24;;;;;176.8277776151;;0.528890816;;;;;;;;;;160.3800749134;;100.5669853616;;;;;
1987-12-28;;;;;;;0.5296378251;;;;;;;;;;159.5244292986;;99.6810887322;;;;;
1987-12-29;;;;;176.990598231;;;;;;;;;;;;160.3800749134;;100.2126267098;;;;;
1987-12-30;;;;;175.2566447049;;;;;;;;;;;;161.0752869754;;100.7441646874;;;;;
1987-12-31;;;;;176.1916894094;;;;;;;;;;;;160.2196413606;;99.7519604626;;;;;
1988-01-04;;;;;175.3704558196;;0.5332199578;;;;;;;;;;160.7009420189;;100.1417549795;;;;;
1988-01-05;;;;;174.7832312968;;0.5316089926;;;;;;;;;;161.34267623;;100.8504722829;;;;;
1988-01-06;;;;;173.7298405312;;0.5288496013;;;;;;;;;;160.647464168;;99.9291397884;;;;;
1988-01-07;;;;;173.0943064347;;0.5248748097;;;;;;;;;;160.4870306152;;100.035447384;;;;;
1988-01-08;;;;;171.7775679776;;0.5259036944;;;;;;;;;;158.2944387274;;97.8738596084;;;;;
1988-01-11;;;;;172.680833061;;0.5266212776;;;;;;;;;;159.5779071496;;98.9014996984;;;;;
1988-01-12;;;;;172.4152980964;;0.5311952273;;;;;;;;;;159.4709514477;;98.6888845074;;;;;
1988-01-13;;;;;170.3927994918;;0.5311145201;;;;;;;;;;160.1661635097;;99.6810887322;;;;;
1988-01-14;;;;;172.718599978;;0.5405513082;;;;;;;;;;160.3800749134;;99.5747811367;;;;;
1988-01-15;;;;;174.116661252;;;;;;;;;;;;163.3213567141;;102.6222655416;;;;;
1988-01-18;;;;;176.1360830923;;;;;;;;;;;;163.1609231613;;102.1970351595;;;;;
1988-01-19;;;;;174.8912621776;;0.5420614941;;;;;;;;;;163.0539674595;;102.2679068899;;;;;
1988-01-20;;;;;175.5185021342;;0.5409413216;;;;;;;;;;163.5352681177;;102.5868296764;;;;;
1988-01-21;;;;;176.0422811527;;0.5399770222;;;;;;;;;;164.4443915834;;103.3309828451;;;;;
1988-01-22;;;;;177.6016319514;;0.5405366703;;;;;;;;;;164.9791700926;;103.8270849575;;;;;
1988-01-25;;;;;178.4284795424;;0.5425365087;;;;;;;;;;165.4069929;;104.2523153396;;;;;
1988-01-26;;;;;176.5142363787;;0.5405382342;;;;;;;;;;164.4443915834;;103.2601111147;;;;;
1988-01-27;;;;;177.5523453957;;0.539016213;;;;;;;;;;166.2626385147;;105.1736478341;;;;;
1988-01-28;;;;;179.0594641107;;0.5425528117;;;;;;;;;;166.6904613221;;105.776057542;;;;;
1988-01-29;;;;;179.5238047096;;0.5453532429;;;;;;;;;;167.4926290859;;106.4847748455;;;;;
1988-02-01;;;;;178.2420626235;;0.5500934998;;;;;;;;;;167.4926290859;;106.4139031151;;;;;
1988-02-02;;;;;178.6550198007;;0.5491373189;;;;;;;;;;168.5621861044;;107.5832866658;;;;;
1988-02-03;;;;;178.6550198007;;0.5523340582;;;;;;;;;;167.5461069369;;106.591082441;;;;;
1988-02-04;;;;;177.7810554289;;0.5534476927;;;;;;;;;;167.5461069369;;106.7328259017;;;;;
1988-02-05;;;;;176.9621403487;;0.5505170593;;;;;;;;;;168.776097508;;107.6541583962;;;;;
1988-02-08;;;;;174.5579479916;;0.5445557992;;;;;;;;;;168.134363297;;106.9808769579;;;;;
1988-02-09;;;;;176.0857145655;;0.5456635716;;;;;;;;;;168.4552304025;;107.2289280141;;;;;
1988-02-10;;;;;176.6505793235;;0.5474065156;;;;;;;;;;169.0434867627;;107.7604659917;;;;;
1988-02-11;;;;;175.8813153445;;;;;;;;;;;;168.4552304025;;107.0517486882;;;;;
1988-02-12;;;;;175.6783947203;;0.5441331179;;;;;;;;;;166.9578505767;;105.9886727331;;;;;
1988-02-15;;;;;175.42474394;;;;;;;;;;;;;;;;;;;
1988-02-16;;;;;176.0363055224;;0.539110617;;;;;;;;;;166.5835056203;;105.8114934072;;;;;
1988-02-17;;;;;176.9029323217;;0.5387968312;;;;;;;;;;166.5300277693;;105.563442351;;;;;
1988-02-18;;;;;177.7164812918;;0.5422503308;;;;;;;;;;166.9043727258;;105.9886727331;;;;;
1988-02-19;;;;;179.7567697183;;0.5434292897;;;;;;;;;;167.2252398313;;106.2367237893;;;;;
1988-02-22;;;;;178.9336550735;;0.5458012515;;;;;;;;;;167.5461069369;;106.37846725;;;;;
1988-02-23;;;;;179.8089010691;;0.5465156029;;;;;;;;;;168.4625431717;;107.2380912277;;;;;
1988-02-24;;;;;179.6546470183;;0.5468330431;;;;;;;;;;168.2469111164;;107.2380912277;;;;;
1988-02-25;;;;;181.1453468557;;0.5456426424;;;;;;;;;;167.7617389921;;106.5933732444;;;;;
1988-02-26;;;;;180.1633093699;;0.5438884133;;;;;;;;;;168.3008191303;;107.1306382305;;;;;
1988-02-29;;;;;181.4556825705;;0.5476284987;;;;;;;;;;168.5703591993;;107.3097265592;;;;;
1988-03-01;;;;;181.611117137;;0.5460347396;;;;;;;;;;168.678175227;;107.3813618907;;;;;
1988-03-02;;;;;181.0950423128;;0.5445204303;;;;;;;;;;169.1094393375;;107.7395385481;;;;;
