date;CF Index;DM Index;EO Index;ES Index;FA Index;FFB Index;FFD Index;FT Index;GX Index;HC Index;HI Index;HWA Index;HWB Index;IB Index;IFB Index;IFD Index;KM Index;MES Index;MX Index;NH Index;NI Index;NK Index;NO Index;NQ Index;PT Index;RTY Index;SM Index;ST Index;TP Index;UX Index;VG Index;XB Index;XP Index;Z  Index
1996-01-15;;;155.2885615207;;;;;;129.9011512561;;27.1969254264;;;;;;;;;;;;;;;;;;;;;;;240.6044470542
1996-01-16;;;156.2855134771;;;;;;130.9197440452;;27.0065665132;;;;;;;;;;0.3117736608;0.4528906944;;;;;;;0.3348068267;;;;;243.1294613353
1996-01-17;;;156.2855134771;;;;;;130.643103416;;26.7908264117;;;;;;;;;;0.3121928251;0.4541275754;;;;;;;0.335117471;;;;;242.8959095539
1996-01-18;;;156.3250985341;;;;;;131.4703737962;;26.8288809583;;;;;;;;;;0.3071647578;0.4476982299;;;;;;;0.3292174643;;;;;245.7424636447
1996-01-19;;;157.7414605735;;;;;;132.2621410972;;27.3742800776;;;;;;;;;;0.3082149562;0.4491857272;;;;;;;0.3313967214;;;;;245.8003726863
1996-01-22;;;157.3079854702;;;;;;131.4995988349;;27.8409636959;;;;;;;;;;0.3049722675;0.4452348173;;;;;;;0.3242647358;;;;;245.8873856667
1996-01-23;;;156.2453876901;;;;;;131.6823704824;;27.7778901846;;;;;;;;;;0.3017353928;0.4410445022;;;;;;;0.3202408411;;;;;244.7556192502
1996-01-24;;;157.8557418839;;;;;;134.1752646444;;27.878788226;;;;;;;;;;0.3072120384;0.4476307202;;;;;;;0.3263672759;;;;;245.9139533312
1996-01-25;;;157.187520505;;;;;;134.6620571279;;28.4211432545;;;;;;;;;;0.3092783112;0.4503134931;;;;;;;0.3282048632;;;;;244.2402575143
1996-01-26;;;156.6033056013;;;;;;134.9032274126;;28.2571627305;;;;;;;;;;0.3160251957;0.4569293676;;;;;;;0.3358973895;;;;;244.0098013668
1996-01-29;;;156.5251384054;;;;;;134.1771913131;;27.9545194871;;;;;;;;;;0.3124993636;0.4544813402;;;;;;;0.3309787867;;;;;244.3562211842
1996-01-30;;;155.4329122494;;;;;;135.5358785358;;28.5299732138;;;;;;;;;;0.3152820765;0.4578875095;;;;;;;0.3328119237;;;;;244.5292242065
1996-01-31;;;155.5111096537;;;;;;135.8687736819;;28.7621738404;;;;;;;;;;0.3150753527;0.4581315118;;;;;;;0.3346503693;;;;;245.109157493
1996-02-01;;;156.2526648881;;;;;;136.3521243495;;28.7495509743;;;;;;;;;;0.3197401464;0.4627810209;;;;;;;0.3411036161;;;;;245.5750657119
1996-02-02;;;156.2134936859;;;;;;135.5638222463;;29.2288476634;;;;;;;;;;0.3193240949;0.4635176383;;;;;;;0.3404869414;;;;;247.5033850752
1996-02-05;;;153.8790446995;;;;;;132.8075169349;;29.1152565713;;;;;;;;;;0.3138552771;0.4565660874;;;;;;;0.3323810177;;;;;245.2038425114
1996-02-06;;;155.3021492486;;;;;;134.2761996368;;28.8628319223;;;;;;;;;;0.3160661497;0.4585543235;;;;;;;0.3355019436;;;;;245.0855341287
1996-02-07;;;155.9324168228;;;;;;134.1847296381;;28.938559317;;;;;;;;;;0.3195066603;0.4629844389;;;;;;;0.3395197719;;;;;243.3772844484
1996-02-08;;;154.9082320148;;;;;;132.6907196605;;28.812338825;;;;;;;;;;0.3227084862;0.4651788203;;;;;;;0.3422753809;;;;;242.1984915992
1996-02-09;;;154.8688251872;;;;;;133.9717906613;;28.6735860739;;;;;;;;;;0.3201244389;0.4644468132;;;;;;;0.3410497505;;;;;242.7850529136
1996-02-12;;;155.6192193927;;;;;;133.3604007011;;28.6104880776;;;;;;;;;;;;;;;;;;;;;;;243.4288374794
1996-02-13;;;158.0941859756;;;;;;134.0309749303;;28.4085614247;;;;;;;;;;0.3172221725;0.4597977397;;;;;;;0.3379770637;;;;;244.6068640826
1996-02-14;;;157.9758964668;;;;;;133.0825956531;;28.9256304521;;;;;;;;;;0.3207649381;0.4647173089;;;;;;;0.3404481764;;;;;244.1933211155
1996-02-15;;;158.4480780982;;;;;;133.1131254019;;29.1778918674;;;;;;;;;;0.316574882;0.4587825284;;;;;;;0.335169223;;;;;246.4321540085
1996-02-16;;;157.2996313791;;;;;;133.0209469317;;29.4426978574;;;;;;;;;;0.3175211383;0.4605199207;;;;;;;0.3357925779;;;;;245.5997043521
1996-02-19;;;155.2190354851;;;;;;130.7547239373;;;;;;;;;;;;;0.4590147083;;;;;;;0.3332723372;;;;;244.1198917611
1996-02-20;;;153.9869013192;;;;;;129.7678954613;;;;;;;;;;;;;0.4550667842;;;;;;;0.3301738173;;;;;242.2845678438
1996-02-21;;;155.2625427111;;;;;;131.4999519016;;;;;;;;;;;;;0.4473513575;;;;;;;0.3223603509;;;;;242.6986471832
1996-02-22;;;156.5384734079;;;;;;132.9230352192;;28.4968398803;;;;;;;;;;0.3069801354;0.4483467068;;;;;;;0.3236102673;;;;;243.764250173
1996-02-23;;;157.7768668041;;;;;;134.6897529902;;28.7364882248;;;;;;;;;;0.3056090214;0.4463548698;;;;;;;0.3204836891;;;;;243.3512703967
1996-02-26;;;156.3356948369;;;;;;133.9753610776;;28.1465379826;;;;;;;;;;0.3091082201;0.4518618171;;;;;;;0.3236270462;;;;;241.7585552885
1996-02-27;;;156.9348270403;;;;;;134.7191300112;;28.1967510597;;;;;;;;;;0.2990376643;0.4383486494;;;;;;;0.3163994027;;;;;242.6443739789
1996-02-28;;;158.5650416266;;;;;;137.063736154;;28.3348280921;;;;;;;;;;0.2971375686;0.4358567154;;;;;;;0.3142089187;;;;;243.9338817129
1996-02-29;;;158.7627784584;;;;;;137.2171565006;;27.8201307379;;;;;;;;;;0.2992405603;0.4398282752;;;;;;;0.3179494033;;;;;242.7013788502
1996-03-01;;;159.511143732;;;;;;137.0337956291;;28.1214014069;;;;;;;;;;0.3020782507;0.4420612167;;;;;;;0.3201303163;;;;;244.633870423
1996-03-04;;;160.7323476001;;;;;;136.880971521;;28.2720601245;;;;;;;;;;0.3022885099;0.442309392;;;;;;;0.3185720772;;;;;246.0678480938
1996-03-05;;;160.5749416686;;;;;;136.0871372599;;28.8746170493;;;;;;;;;;0.3038669537;0.4445450941;;;;;;;0.3173243005;;;;;245.9798696435
1996-03-06;;;160.4172825953;;;;;;135.9036501261;;28.5733385869;;;;;;;;;;0.3038669537;0.4457816687;;;;;;;0.3182543896;;;;;245.1605074688
1996-03-07;;;160.8895727161;;;;;;136.2090177596;;27.9959852787;;;;;;;;;;0.2968484802;0.4373593847;;;;;;;0.309870072;;;;;245.3363149515
1996-03-08;;;159.0465684065;;;;;;134.3835459465;;28.1089427871;;;;;;;;;;0.3011271123;0.4418013657;;;;;;;0.3151291075;;;;;241.4258627682
1996-03-11;;;156.6916271613;;;;;;132.8000113445;;26.0129534655;;;;;;;;;;0.2940200853;0.4314210289;;;;;;;0.30769333;;;;;239.9661641347
1996-03-12;;;157.6351948359;;;;;;132.1899307708;;26.5150712473;;;;;;;;;;0.2953831733;0.4356361743;;;;;;;0.3104907594;;;;;237.2776751004
1996-03-13;;;159.0183852438;;;;;;132.3738668371;;25.6867161861;;;;;;;;;;0.2922378847;0.4314214296;;;;;;;0.3076935959;;;;;237.3360285647
1996-03-14;;;160.7556616654;;;;;;133.4398885228;;26.1135273412;;;;;;;;;;0.2955852227;0.4358739426;;;;;;;0.3104843926;;;;;239.5900898448
1996-03-15;;;160.4407818965;;;;;;134.5329359794;;26.5152319577;;;;;;;;;;0.3020437388;0.4422786237;;;;;;;0.3160427908;;;;;237.4822581609
1996-03-18;;;162.6095591073;;;;;;135.6584106408;;26.5528927397;;;;;;;;;;0.3047472972;0.4469505838;;;;;;;0.3188170116;;;;;239.4198774676
1996-03-19;;;163.3586585117;;;;;;136.2666823148;;27.1554496646;;;;;;;;;;0.3084875123;0.4511272147;;;;;;;0.3222048513;;;;;240.9490783153
1996-03-20;;;163.3980516395;;;;;;136.4793983604;;27.0550170154;;;;;;;;;;;;;;;;;;;;;;;240.7721259927
1996-03-21;;;163.0828342754;;;;;;137.4520377882;;27.5699399987;;;;;;;;;;0.3145777252;0.4564973626;;;;;;;0.3289367759;;;;;241.4200655515
1996-03-22;;;163.7920733445;;;;;;135.9018937002;;27.5975700125;;;;;;;;;;0.3146810458;0.4564973626;;;;;;;0.3283242094;;;;;241.7146218714
1996-03-25;;;163.3588815656;;;;;;138.1195392188;;28.0345870265;;;;;;;;;;0.3171747575;0.461411509;;;;;;;0.330788325;;;;;240.2837885726
1996-03-26;;;163.2407202677;;;;;;137.5422554523;;27.7834213264;;;;;;;;;;0.3217319653;0.4663099656;;;;;;;0.3338586352;;;;;238.9990430169
1996-03-27;;;164.4535909354;;;;;;138.7494980101;;27.8964444297;;;;;;;;;;0.3255576962;0.4707111372;;;;;;;0.3363107386;;;;;240.1932842935
1996-03-28;;;163.1948435055;;;;;;137.3536819326;;27.6076113457;;;;;;;;;;0.3251425859;0.4692386966;;;;;;;0.3366183763;;;;;240.6024695268
1996-03-29;;;164.7315281552;;;;;;136.3810425049;;27.4318476392;;;;;;;;;;0.3275076616;0.4733724943;;;;;;;0.3411907798;;;;;242.1245930483
1996-04-01;;;166.773544436;;;;;;137.2292373608;;27.456959987;;;;;;;;;;0.3322237428;0.4777364372;;;;;;;0.3472691835;;;;;243.4103507461
1996-04-02;;;167.2845187279;;;;;;137.6234048461;;27.9968405587;;;;;;;;;;0.3318138393;0.4777364372;;;;;;;0.3472691835;;;;;243.7610119364
1996-04-03;;;166.2210670469;;;;;;136.3169205326;;28.1349459706;;;;;;;;;;0.3283061948;0.4743209882;;;;;;;0.3442109351;;;;;243.4101207138
1996-04-04;;;166.9297635525;;;;;;136.8028682149;;;;;;;;;;;;0.3310867356;0.4782174337;;;;;;;0.3457373466;;;;;245.8166799695
1996-04-05;;;;;;;;;;;;;;;;;;;;;;0.481851688;;;;;;;0.348167127;;;;;
1996-04-08;;;;;;;;;;;;;;;;;;;;;0.3274017126;0.47362169;;;;;;;0.3436155168;;;;;
1996-04-09;;;167.2814261157;;;;;;137.4961235333;;28.0847160788;;;;;;;;;;0.3358530303;0.4832530903;;;;;;;0.3523689905;;;;;245.1166457696
1996-04-10;;;169.5401784481;;;;;;138.5776194086;;27.8712445599;;;;;;;;;;0.3348348932;0.4822900392;;;;;;;0.3508599102;;;;;245.9874329225
1996-04-11;;;169.1900079347;;;;;;137.4371007192;;27.2810814921;;;;;;;;;;0.333920848;0.4798883972;;;;;;;0.3514620416;;;;;244.0172985546
1996-04-12;;;168.8792998765;;;;;;138.7553482071;;27.2183006226;;;;;;;;;;0.3335150914;0.4808479054;;;;;;;0.3535669816;;;;;245.7569175861
1996-04-15;;;170.7622867791;;;;;;139.2330367877;;27.6124778318;;;;;;;;;;0.3372752565;0.4844526919;;;;;;;0.3565795803;;;;;247.3764827767
1996-04-16;;;171.0762156962;;;;;;139.7706038551;;27.7581030857;;;;;;;;;;0.3386012828;0.4861411486;;;;;;;0.3559748317;;;;;249.5757752906
1996-04-17;;;170.1728970914;;;;;;137.977179;;27.5070575187;;;;;;;;;;0.3370721009;0.4839714796;;;;;;;0.3544637986;;;;;248.3019946063
1996-04-18;;;169.5455280907;;;;;;138.0965453404;;27.318763607;;;;;;;;;;0.3358321371;0.4827497337;;;;;;;0.3541574867;;;;;249.0004185803
1996-04-19;;;170.1748035423;;;;;;138.9945133746;;27.2057784962;;;;;;;;;;0.3374757215;0.4846930573;;;;;;;0.3553755452;;;;;251.1184943679
1996-04-22;;;172.4099797543;;;;;;139.5317037601;;27.5070214941;;;;;;;;;;0.3436755409;0.4920235329;;;;;;;0.3618080953;;;;;251.2054580671
1996-04-23;;;172.2141560823;;;;;;139.7999641243;;27.331296412;;;;;;;;;;0.343262297;0.4930007465;;;;;;;0.3630331134;;;;;249.984987361
1996-04-24;;;172.8395208654;;;;;;138.163920264;;27.3563801856;;;;;;;;;;0.3451259093;0.49398007;;;;;;;0.3639538606;;;;;249.34615708
1996-04-25;;;171.9443535603;;;;;;139.0229203129;;27.0177711292;;;;;;;;;;0.3437828668;0.4922699461;;;;;;;0.3639538606;;;;;249.519589909
1996-04-26;;;173.0730427711;;;;;;139.2895065349;;27.0679419196;;;;;;;;;;0.3445150275;0.4932592996;;;;;;;0.3655041562;;;;;250.1572393576
1996-04-29;;;173.7763031832;;;;;;136.9702057055;;27.268612109;;;;;;;;;;;;;;;;;;;;;;;248.4249813587
1996-04-30;;;;;;;;;136.1444071522;;27.476799356;;;;;;;;;;0.3395841277;0.4865608361;;;;;;;0.3627051302;;;;;248.7137677026
1996-05-01;;;173.8538749599;;;;;;;;27.2937185781;;;;;;;;;;;0.4808666536;;;;;;;0.357429122;;;;;248.4848089179
1996-05-02;;;174.2807885906;;;;;;134.4607990513;;27.381509516;;;;;;;;;;0.3308146408;0.4771189049;;;;;;;0.3561762919;;;;;245.604229834
1996-05-03;;;173.8526650969;;;;;;135.2013163347;;26.7921551245;;;;;;0.1289324394;;;;;;;;;;;;;;;;;244.0442660043
1996-05-06;;;175.7986809776;;;;;;135.2013163347;;26.7043812076;;;;;;0.1284612103;;;;;;;;;;;;;;;;;
1996-05-07;;;175.4860963527;;;;;;135.231053286;;26.892533835;;;;;;0.1296985059;;;;0.3280897601;0.4743927537;;;;;;;0.3502734134;;;;;243.1754916337
1996-05-08;;;173.0202579114;;;;;;134.0693171691;;26.666765278;;;;;;0.1289915711;;;;0.332077583;0.4781151846;;;;;;;0.3549397882;;;;;242.2400270746
1996-05-09;;;174.5070085449;;;;;;135.1412704337;;26.5288223564;;;;;;0.1262227429;;;;0.3243801457;0.4686399492;;;;;;;0.346500163;;;;;243.6422117713
1996-05-10;;;175.1692252686;;;;;;136.8311077389;;26.6040707589;;;;;;0.1260460092;;;;0.3264698537;0.4733344813;;;;;;;0.347739107;;;;;245.5655345725
1996-05-13;;;175.207979566;;;;;;136.3285046667;;26.9551845796;;;;;;0.1270475002;;;;0.3222681475;0.4658825293;;;;;;;0.3421341242;;;;;244.6076687043
1996-05-14;;;176.2524528385;;;;;;138.5123487888;;27.210986158;;;;;;0.125751453;;;;0.3244563294;0.467853759;;;;;;;0.3461496606;;;;;245.5660406435
1996-05-15;;;176.175005202;;;;;;138.8373067696;;27.3689730822;;;;;;0.124631995;;;;0.3398309419;0.4873742619;;;;;;;0.3577731789;;;;;246.495125641
1996-05-16;;;;;;;;;;;27.3012862715;;;;;;0.1232181253;;;;0.3425220684;0.4905561671;;;;;;;0.3611483015;;;;;244.9855618814
1996-05-17;;;175.3580926531;;;;;;139.9056606285;;27.231056245;;;;;;0.1223938997;;;;0.3388042666;0.485183505;;;;;;;0.355025505;;;;;247.4800049653
1996-05-20;;;176.7132129369;;;;;;139.4035318966;;27.6699939108;;;;;;0.1217469611;;;;0.3385983006;0.4864011443;;;;;;;0.3565519165;;;;;246.3775178098
1996-05-21;;;177.7543944562;;;;;;140.6096862619;;27.7822497619;;;;;;0.1198656849;;;;0.340553517;0.4885912589;;;;;;;0.3568569709;;;;;246.8418149408
1996-05-22;;;177.5999746588;;;;;;139.7556086563;;27.9069929985;;;;;;0.1200419865;;;;0.3370543823;0.4844539897;;;;;;;0.3531959762;;;;;245.3957745921
1996-05-23;;;178.6026731455;;;;;;139.4614014127;;27.7323682708;;;;;;0.1190439719;;;;0.3338562358;0.4817704226;;;;;;;0.3495260782;;;;;244.1777997362
1996-05-24;;;178.7183325497;;;;;;139.8731613426;;27.6949486863;;;;;;;;;;0.3339584552;0.4808035336;;;;;;;0.3492230593;;;;;244.9313854482
1996-05-27;;;;;;;;;;;27.869584702;;;;;;0.1193940743;;;;0.3338561884;0.4805616993;;;;;;;0.3486167407;;;;;
1996-05-28;;;180.0631051465;;;;;;140.3714558237;;27.8471381744;;;;;;0.1176367132;;;;0.3392265363;0.486791627;;;;;;;0.3549245992;;;;;245.4539267497
1996-05-29;;;179.9092217829;;;;;;139.8725288889;;28.0316746617;;;;;;0.1161782329;;;;0.33790051;0.4863092108;;;;;;;0.3528079791;;;;;246.6871987515
1996-05-30;;;179.2117541543;;;;;;139.0744025114;;27.9693223905;;;;;;0.1164689262;;;;0.3352393515;0.4829207025;;;;;;;0.3509875039;;;;;244.8636831177
1996-05-31;;;180.7668027228;;;;;;138.0660340984;;28.2686481104;;;;;;0.1165852924;;;;;0.4858165388;;;;;;;0.3525000749;;;;;243.7338067868
1996-06-03;;;180.8834953717;;;;;;139.4013717881;;27.5703297488;;;;;;0.1158296823;;;;0.330052598;0.475715691;;;;;;;0.3455659867;;;;;243.7338067868
1996-06-04;;;180.1468162577;;;;;;139.8746331926;;27.7948095305;;;;;;0.117053711;;;;0.3358298474;0.4824266935;;;;;;;0.3530774123;;;;;245.1878407568
1996-06-05;;;180.6901018266;;;;;;139.8450287777;;27.7573996183;;;;;;0.1171119906;;;;0.3357287338;0.4819484788;;;;;;;0.3512789671;;;;;244.9800411069
1996-06-06;;;181.2330033576;;;;;;;;28.1314648994;;;;;;;;;;0.3347221551;0.480283421;;;;;;;0.3497874682;;;;;245.4532634899
1996-06-07;;;179.1824179284;;;;;;139.0480952265;;28.0616465983;;;;;;0.1159817769;;;;0.3334155181;0.4800459038;;;;;;;0.3477024262;;;;;242.2144091476
1996-06-10;;;180.5355113456;;;;;;139.9918650017;;27.9195311762;;;;;;0.1129874748;;;;0.3311992175;0.4767130401;;;;;;;0.3468067884;;;;;243.1559465586
1996-06-11;;;180.8060873582;;;;;;140.9944622744;;27.5829289715;;;;;;0.1114114106;;;;0.3340078597;0.4797945621;;;;;;;0.3491849073;;;;;244.9225943817
1996-06-12;;;180.3810305898;;;;;;140.8765468573;;27.483220751;;;;;;0.109446077;;;;0.3396550481;0.4874202277;;;;;;;0.3560583966;;;;;245.6296215626
1996-06-13;;;178.2597624213;;;;;;140.6111743883;;27.0719615282;;;;;;0.1091664145;;;;0.339756132;0.4867036114;;;;;;;0.3554592721;;;;;245.0409689871
1996-06-14;;;177.0556529245;;;;;;139.3045900913;;27.1791409429;;;;;;0.1077158335;;;;0.3448859236;0.492645891;;;;;;;0.3599304916;;;;;244.3349216012
1996-06-17;;;177.874788997;;;;;;139.7189041754;;;;;;;;0.1048146715;;;;0.344986683;0.4931221017;;;;;;;0.3593332902;;;;;244.9263203621
1996-06-18;;;178.5386747184;;;;;;140.0151889339;;27.3212306634;;;;;;0.1049261844;;;;0.3451905198;0.4943263229;;;;;;;0.3596353256;;;;;244.5714121601
1996-06-19;;;176.7855729718;;;;;;139.3649361895;;27.2240063572;;;;;;0.1053713392;;;;0.3442750374;0.4921629392;;;;;;;0.3566208436;;;;;244.453170711
1996-06-20;;;175.3468345576;;;;;;138.6273971245;;;;;;;;0.1040392227;;;;0.3467122623;0.4943227236;;;;;;;0.3614359903;;;;;242.4480148268
1996-06-21;;;174.9203059261;;;;;;139.6276258561;;27.022058081;;;;;;0.103984405;;;;0.3480206947;0.4971768468;;;;;;;0.3620325352;;;;;242.5362362773
1996-06-24;;;175.03644943;;;;;;140.4794237693;;27.3960653631;;;;;;0.1010848077;;;;0.3512485483;0.4997988914;;;;;;;0.3641250429;;;;;241.7097258666
1996-06-25;;;175.7336936753;;;;;;141.21413613;;27.3960653631;;;;;;0.0998238435;;;;0.3493320102;0.4983686853;;;;;;;0.3629293242;;;;;239.9985572175
1996-06-26;;;176.7428802658;;;;;;141.0374451913;;27.5894265768;;;;;;0.097576316;;;;0.3503346391;0.5000272092;;;;;;;0.3638207119;;;;;240.5885387663
1996-06-27;;;175.5743282546;;;;;;139.6780381078;;27.316797577;;;;;;0.0997733775;;;;0.347917743;0.4959816443;;;;;;;0.3611347836;;;;;239.8171808864
1996-06-28;;;176.9768096518;;;;;;140.7716449962;;27.3787563119;;;;;;0.1016967605;;;;0.347917743;0.4957450361;;;;;;;0.3608380605;;;;;241.4229549221
1996-07-01;;;176.8600365696;;;;;;140.6535187551;;27.3093652182;;;;;;0.1041647811;;;;0.3466155139;0.4955083202;;;;;;;0.3599474856;;;;;242.6764751558
1996-07-02;;;176.6658253604;;;;;;140.506172468;;27.5943643529;;;;;;0.1026277913;;;;0.3439270621;0.4919788193;;;;;;;0.3572917417;;;;;242.4973663639
1996-07-03;;;177.0935584025;;;;;;140.5356740306;;27.4704388781;;;;;;0.1017509245;;;;0.3460188385;0.4938619024;;;;;;;0.359653259;;;;;241.7185891874
1996-07-04;;;178.0283270169;;;;;;141.2448745199;;27.7554490586;;;;;;0.1022972421;;;;0.342933775;0.4912750085;;;;;;;0.355524347;;;;;245.9566814059
1996-07-05;;;176.6692743544;;;;;;140.6556739729;;27.7430573116;;;;;;0.1026268422;;;;0.3434295248;0.4912750085;;;;;;;0.3566996713;;;;;243.7492319068
1996-07-08;;;174.8837903865;;;;;;139.8311162589;;26.9748682419;;;;;;0.1023533629;;;;0.334506834;0.4809666494;;;;;;;0.3472979257;;;;;243.5706746785
1996-07-09;;;175.8954283784;;;;;;140.0377564178;;27.103754066;;;;;;0.1049755257;;;;0.3358001017;0.4828473454;;;;;;;0.3472979257;;;;;244.5202833624
1996-07-10;;;175.1178535959;;;;;;140.7751801072;;27.111190267;;;;;;0.1048660799;;;;0.3329140746;0.4788494184;;;;;;;0.345528392;;;;;245.2933342362
1996-07-11;;;173.3261496002;;;;;;139.9771426481;;27.1186267563;;;;;;0.1022886887;;;;0.3351058568;0.4828516957;;;;;;;0.3467093648;;;;;244.1615984819
1996-07-12;;;172.6643082889;;;;;;139.0613066148;;26.7964205219;;;;;;0.1015221892;;;;0.3304500105;0.4762971539;;;;;;;0.342599439;;;;;242.8543697416
1996-07-15;;;169.351483136;;;;;;138.1148937176;;26.7270070102;;;;;;0.0975845731;;;;0.3304500105;0.4770035662;;;;;;;0.3405323617;;;;;241.0115344318
1996-07-16;;;164.9927163305;;;;;;134.8674189329;;26.3798676757;;;;;;0.0999870368;;;;0.3256277106;0.4708309418;;;;;;;0.3372573651;;;;;237.3719921496
1996-07-17;;;164.8734668492;;;;;;135.923152599;;26.342673214;;;;;;;;;;0.3252232635;0.4705920037;;;;;;;0.3357591404;;;;;239.2075843567
1996-07-18;;;165.9430996664;;;;;;136.5845229444;;26.6153938231;;;;;;0.1000962936;;;;0.3284669005;0.4744245356;;;;;;;0.3393638368;;;;;240.8652168627
1996-07-19;;;167.5722192063;;;;;;135.9211727523;;26.8252682263;;;;;;0.1038142348;;;;0.3260213119;0.4724981392;;;;;;;0.3357400839;;;;;241.9304240868
1996-07-22;;;163.8288753284;;;;;;134.3195551862;;26.6276934107;;;;;;0.103049626;;;;0.3170232758;0.4596918159;;;;;;;0.3281646022;;;;;240.0883012134
1996-07-23;;;163.9479879721;;;;;;135.7356278835;;26.812931774;;;;;;0.1037052476;;;;0.3189591872;0.4625811426;;;;;;;0.3305802135;;;;;241.8724945864
1996-07-24;;;159.4579755815;;;;;;133.5646636182;;26.331330709;;;;;;0.101627831;;;;0.3100424761;0.4515666782;;;;;;;0.3224726386;;;;;239.6113519018
1996-07-25;;;163.4920569686;;;;;;134.1708474661;;26.3856722135;;;;;;0.1007538846;;;;0.3143056494;0.4573234428;;;;;;;0.3251799075;;;;;240.8644699537
1996-07-26;;;162.4566639811;;;;;;134.3823818616;;26.3807314379;;;;;;0.1007538846;;;;0.3186662981;0.4613973872;;;;;;;0.3308899774;;;;;239.9114293184
1996-07-29;;;164.4482604673;;;;;;134.4428341054;;26.2695639866;;;;;;0.1008631414;;;;0.3158228691;0.4587576507;;;;;;;0.3266767241;;;;;239.9114293184
1996-07-30;;;164.7274884067;;;;;;134.2309443528;;26.1089950084;;;;;;0.1014092232;;;;0.3146016605;0.4570742397;;;;;;;0.3266767241;;;;;239.4939646102
1996-07-31;;;168.1289691754;;;;;;135.6885546041;;26.23990017;;;;;;0.1027211138;;;;0.310693229;0.4517270558;;;;;;;0.3233238536;;;;;241.8192418858
1996-08-01;;;169.6101763002;;;;;;136.4480150492;;26.6029767502;;;;;;0.1046899218;;;;0.3162327954;0.460211699;;;;;;;0.3269719679;;;;;243.8406765571
1996-08-02;;;174.0020578255;;;;;;137.2660517295;;27.084546686;;;;;;0.1026114788;;;;0.3160270692;0.4594824693;;;;;;;0.3278864728;;;;;246.2930739239
1996-08-05;;;173.6035864864;;;;;;137.4172400268;;27.3562190816;;;;;;0.1028300463;;;;0.318192262;0.4619189378;;;;;;;0.328497573;;;;;247.3292283008
1996-08-06;;;172.4104530971;;;;;;137.6586797999;;27.4303019755;;;;;;0.1037581565;;;;0.3109925197;0.453898162;;;;;;;0.3220966385;;;;;247.1523602361
1996-08-07;;;174.5176774273;;;;;;138.563802047;;27.5488529953;;;;;;0.1039219608;;;;0.3070257964;0.4478893192;;;;;;;0.318479595;;;;;248.5116083195
1996-08-08;;;172.848567834;;;;;;138.2923899786;;27.5414442271;;;;;;0.103703582;;;;0.3110848364;0.4531648911;;;;;;;0.3223890109;;;;;248.4522577767
1996-08-09;;;173.5659257146;;;;;;138.0806940571;;27.3315155577;;;;;;0.1034851762;;;;;0.4507660176;;;;;;;0.3184781501;;;;;248.0363749836
1996-08-12;;;172.3282136484;;;;;;137.747419854;;27.5908727384;;;;;;0.103703582;;;;0.3098604523;0.4519715808;;;;;;;0.3208971264;;;;;248.0363749836
1996-08-13;;;173.1293964497;;;;;;138.8674085465;;27.578521598;;;;;;0.1031031141;;;;0.3129216968;0.4553474711;;;;;;;0.3233163273;;;;;249.5198512795
1996-08-14;;;173.1293964497;;;;;;138.59589264;;27.4797150298;;;;;;0.1020711582;;;;0.3154621164;0.4584691795;;;;;;;0.3251231763;;;;;249.5198512795
1996-08-15;;;174.4460070567;;;;;;138.4753019742;;27.3809122943;;;;;;;;;;0.3161752147;0.4591913772;;;;;;;0.3248212809;;;;;250.054661146
1996-08-16;;;175.8756034941;;;;;;139.9456404711;;27.5291144813;;;;;;0.1009862195;;;;0.3134216291;0.4562993685;;;;;;;0.3221011957;;;;;252.2486471306
1996-08-19;;;177.1499715273;;;;;;139.2836101768;;27.8872836598;;;;;;0.1006616127;;;;0.3201463739;0.4635226852;;;;;;;0.327536321;;;;;252.071147066
1996-08-20;;;179.3394518019;;;;;;139.7949829019;;27.949034571;;;;;;0.0996839702;;;;0.3204506333;0.4637623511;;;;;;;0.3281374365;;;;;253.0797156017
1996-08-21;;;177.0202725033;;;;;;138.0425370107;;28.1589958136;;;;;;0.0997382171;;;;0.3220711063;0.4656770273;;;;;;;0.3296381472;;;;;252.0107163778
1996-08-22;;;178.6469215547;;;;;;139.271684946;;28.2083971813;;;;;;0.0984891605;;;;0.324201512;0.4685538149;;;;;;;0.3332458392;;;;;253.5551251315
1996-08-23;;;177.6101477686;;;;;;139.6031315982;;28.1169987421;;;;;;0.0974574576;;;;0.3212548978;0.4644719584;;;;;;;0.3305358162;;;;;254.9264424992
1996-08-26;;;176.0151111748;;;;;;139.090895863;;;;;;;;0.0958276536;;;;0.3146246645;0.4572405942;;;;;;;0.3223740454;;;;;
1996-08-27;;;177.2978831379;;;;;;139.6058383118;;27.8872259341;;;;;;0.0958276536;;;;0.3151346824;0.4582047761;;;;;;;0.3223740454;;;;;254.7180989208
1996-08-28;;;178.3409293338;;;;;;139.3027002376;;28.0478198322;;;;;;0.0954475526;;;;0.3106771491;0.4526985595;;;;;;;0.3184711181;;;;;255.7633023882
1996-08-29;;;176.2205463424;;;;;;138.6073932882;;28.1614694286;;;;;;0.097075559;;;;0.3082441969;0.44958434;;;;;;;0.3160677655;;;;;252.9587048436
1996-08-30;;;173.7347969985;;;;;;137.8197142581;;27.4178346168;;;;;;0.0982694303;;;;0.3003748588;0.4395710586;;;;;;;0.3103870586;;;;;252.1196463607
