date;5y Note;2y Note;10y Note;30y Bond;10y Note Ultra;30y Bond Ultra
2019-02-15;99.8774046326;99.8932567727;99.8849104859;99.8722316865;99.9281485748;99.84535092
2019-02-19;99.9795980931;99.9300647821;100.0255754476;100.0639267462;100.083906551;99.96133773
2019-02-20;99.9523024523;99.9190223793;99.9744245524;99.8935689949;100.0240143856;99.76802638
2019-02-21;99.8093051771;99.8674911661;99.7698209719;99.3399063032;99.7244457099;98.9174564402
2019-02-22;99.9861912372;99.9447082984;99.9739014034;99.7676344562;99.9765238857;99.3971339604
2019-02-25;99.9249611858;99.9189692543;99.8846162146;99.5751140146;99.832465494;99.1668703296
2019-02-26;100.07467169;99.9704473425;100.139716754;100.0456149828;100.1446280241;99.6082473326
2019-02-27;99.8773257155;99.915292248;99.7698209719;99.168815042;99.6403876383;98.4569291786
2019-02-28;99.7752506807;99.8711681724;99.5912505943;98.869405335;99.4602906388;97.996401917
2019-03-01;99.5643101241;99.7682119959;99.2978849739;98.4202480015;99.1121735351;97.3247612832
2019-03-04;99.6731756458;99.79395104;99.4764553515;98.8266325197;99.3522708547;97.938797632
2019-03-05;99.6663851589;99.7755660085;99.4892103785;98.8266325197;99.3763166013;98.0155521756
2019-03-06;99.8025078857;99.8307211031;99.718800864;99.1473858616;99.6403876383;98.3609476218
2019-03-07;100.0542049719;99.9300002732;100.1269617271;99.7676344562;100.1205822775;99.1860973428
2019-03-08;100.1018472459;99.9483853047;100.2162469159;99.8959529021;100.2286020616;99.4931155172
2019-03-11;100.0338267075;99.9263232669;100.1142067001;99.6606596452;100.0845436698;99.090115786
2019-03-12;100.1494895198;99.9851553677;100.3055321047;100.1953626092;100.4206799173;99.857661222
2019-03-13;100.1494895198;99.988832374;100.2927770777;100.0028421675;100.3726604534;99.5698700608
2019-03-14;100.0882594684;99.9630933299;100.165226808;99.5751140146;100.192647488;98.9366066988
2019-03-15;100.2107127676;100.0035403993;100.3820622665;100.0456149828;100.5167188451;99.473888504
2019-03-18;100.1494895198;99.9741243488;100.2800220507;100.0028421675;100.4206799173;99.6273975912
2019-03-19;100.1086377328;99.9483853047;100.2162469159;99.7676344562;100.3486987409;99.3203794168
2019-03-20;100.4760860851;100.0881115442;100.7392030217;100.5803179469;100.9969134843;100.2798112118
2019-03-21;100.4420315895;100.0660495064;100.7009379408;100.6872072123;100.9729517718;100.4716975708
2019-03-22;100.8094731372;100.2351917963;101.2494041006;101.6496383293;101.6691859793;101.9300338992
2019-03-25;101.047582446;100.3675640232;101.491749613;101.9703916713;101.9693676531;102.3138066172
2019-03-26;101.0816369416;100.3602100106;101.5555247479;102.034593667;102.0413608344;102.2946563585
2019-03-27;101.2040902417;100.4374271429;101.7851152334;102.6975295313;102.3774970818;103.1964838685
2019-03-28;101.0748464547;100.3969800736;101.6320549097;102.6761858965;102.2334386901;103.3883702275
2019-03-29;100.8774936765;100.2940238971;101.4024644242;102.4195490047;102.017387117;103.1581065967
2019-04-01;100.6053298721;100.194744727;100.9050183723;101.4357742529;101.3090880193;101.8725063687
2019-04-02;100.6938171286;100.2278377837;101.0325686421;101.499890703;101.44115355;101.9300338992
2019-04-03;100.5713638293;100.1837137081;100.8157331835;100.9438441041;101.1409718761;101.1433382046
2019-04-04;100.5781543163;100.1616516702;100.8539982645;101.07216255;101.2010562303;101.2776202786
2019-04-05;100.5849516068;100.146943645;100.8922633454;101.2432538112;101.2730494116;101.4887336507
2019-04-08;100.5237215554;100.1248816072;100.7774681026;101.0293897347;101.1170101636;101.200865735
2019-04-09;100.612120359;100.1506206513;100.9305284263;101.2860266265;101.2970951582;101.4695066376
2019-04-10;100.7073981024;100.1800367018;101.058078696;101.4357742529;101.4891730139;101.584638453
2019-04-11;100.5576875982;100.1212046009;100.8667532914;101.0935917305;101.2490756943;101.008979376
2019-04-12;100.3127878025;100.0403104623;100.4841024823;100.5375451316;100.7928547724;100.3949430272
2019-04-15;100.3263687763;100.0403104623;100.5351225902;100.644434397;100.876912844;100.5484521144
2019-04-16;100.1766582721;99.9961863867;100.2672670238;100.1525897939;100.5047379889;99.9920200506
2019-04-17;100.2175032546;100.0219254308;100.2927770777;100.1311606134;100.5287837354;100.0111703092
2019-04-18;100.3399565547;100.0513414812;100.5223675632;100.4947723163;100.8288933801;100.5676791276
2019-04-22;100.2651455285;100.0476644749;100.3565522126;100.0670441633;100.5527574528;99.9727930374
2019-04-23;100.3808015372;100.0954655568;100.5096125362;100.2594790593;100.7208615911;100.1839064096
2019-04-24;100.5713638293;100.1690056829;100.8412432375;100.8369548387;101.1409718761;100.9130745738
2019-04-25;100.5169310685;100.146943645;100.7264479947;100.7086363928;101.032952092;100.7595654866
2019-04-26;100.6734320596;100.2204837711;100.9560384802;101.0080460999;101.2730494116;101.1241111914
2019-04-29;100.5781543163;100.2057757459;100.7647130757;100.5803179469;101.0209712358;100.4525473122
2019-04-30;100.7141953939;100.2535768278;100.9560384802;100.9225004693;101.2490756943;100.874697302
2019-05-01;100.6189992988;100.1800367018;100.8795083184;101.0080460999;101.237010804;101.2968472917
2019-05-02;100.3875988286;100.0991425631;100.5478776171;100.5588887664;100.8649199829;100.817093017
2019-05-03;100.4760860851;100.110173582;100.6881829138;100.8582984735;101.0449329483;101.1433382046
2019-05-06;100.612120359;100.1616516702;100.9177733993;101.1577081806;101.3210688755;101.5078839094
2019-05-07;100.7822975814;100.2168067648;101.2366490736;101.7993004101;101.7532440508;102.3330336303
2019-05-08;100.659762633;100.194744727;101.0198136151;101.4357742529;101.4771081236;101.8532793556
2019-05-09;100.7890948728;100.2425458089;101.2111390197;101.7565275948;101.7052245869;102.1027699995
2019-05-10;100.8026826503;100.268284853;101.2111390197;101.7351839599;101.6932437307;102.1986748018
2019-05-13;101.0612586772;100.3749180358;101.5682797749;102.2912305588;102.125418906;102.8510884224
2019-05-14;101.0000286249;100.3491789917;101.491749613;102.0987101172;102.0053222267;102.5632972611
2019-05-15;101.1837119764;100.4043340862;101.7723602064;102.5692110854;102.3294776179;103.0813520531
2019-05-16;101.0407919591;100.3307939601;101.5682797749;102.2698013784;102.1013611546;102.7551836201
2019-05-17;101.0544613857;100.3307939601;101.6192998827;102.4408926396;102.2094649727;103.0238245227
2019-05-20;100.9591836424;100.2903468908;101.4534845321;102.2270285631;102.0293799781;102.7935608919
2019-05-21;100.8571154112;100.2278377837;101.3386892894;102.0987101172;101.9333410503;102.6592020634
2019-05-22;101.0136164032;100.2719618593;101.5810348018;102.46232182;102.2094649727;103.0622017945
2019-05-23;101.4218212852;100.4484581618;102.2060311234;103.6385314679;103.0377887205;104.6548201969
2019-05-24;101.2248872267;100.3567646045;101.9261540156;103.3164488539;102.751141409;104.1772442212
2019-05-28;101.4761629128;100.4557936464;102.3586913641;104.0466001324;103.2885812308;105.1706817258
2019-05-29;101.57806705;100.52548075;102.5495166649;104.5404830472;103.5513770972;105.8010942407
2019-05-30;101.6120645304;100.5291484922;102.6004034118;104.7552334232;103.6349228448;106.1831855886
2019-05-31;102.0467975513;100.7822227104;103.1983226877;105.635752915;104.375476174;107.4632298133
2019-06-03;102.3999705824;100.9692775673;103.6308600363;106.2370539678;104.8890645507;108.1700605978
2019-06-04;102.2505990335;100.9105936907;103.3637046151;105.6142349273;104.5187998297;107.0619956889
2019-06-05;102.3320639255;100.9546065982;103.3891479886;105.421002539;104.4590935835;106.5652769366
2019-06-06;102.2233806703;100.8702485254;103.3509829284;105.5069026894;104.4232507259;106.775465387
2019-06-07;102.3388498367;100.9142614329;103.5799732894;106.1941038926;104.8054471412;107.7306937569
2019-06-10;102.107918297;100.8115646488;103.1983226877;105.4639526142;104.3037665716;106.7372562523
2019-06-11;102.114697415;100.7822227104;103.2364877479;105.5498527646;104.3635444797;106.8709500149
2019-06-12;102.2369456995;100.8372388448;103.3891479886;105.5498527646;104.4948647792;106.7372562523
2019-06-13;102.4475330919;100.9509388559;103.6944684699;106.0007856041;104.8412899988;107.2339750046
2019-06-14;102.3592822887;100.8995904638;103.643581723;106.065253667;104.8173668919;107.3868115437
2019-06-17;102.3524963775;100.8702485254;103.6690250965;106.2584860554;104.900996245;107.6733418455
2019-06-18;102.4068380051;100.8665807831;103.8089636504;106.5161865066;105.1159339541;108.1509942396
2019-06-19;102.6988970828;101.0609711246;104.101562445;106.816837033;105.4145846217;108.4375245414
2019-06-20;102.8143594561;101.1123195167;104.2669443724;107.0101553215;105.5936794732;108.5903610806
2019-06-21;102.5358721999;101.0096227326;103.8216853371;106.2370539678;104.9965453488;107.3486024089
2019-06-24;102.7600178284;101.1013162899;104.1651708786;106.7954049455;105.4145846217;108.1700605978
2019-06-25;102.8551360553;101.1123195167;104.3178311193;107.1390055471;105.6773088263;108.6095038571
2019-06-26;102.5562163472;100.9766130519;103.8852937707;106.4947544191;105.163708506;107.8453211612
2019-06-27;102.7328877708;101.0389646709;104.1651708786;107.0101553215;105.5579082774;108.6667793501
2019-06-28;102.7328877708;101.0206259594;104.1906142521;106.9242551711;105.5817597225;108.5521519458
2019-07-01;102.569862888;100.9326001444;103.9616238911;106.5161865066;105.2831926603;107.9981577004
2019-07-02;102.7667969465;100.9766130519;104.330552806;107.2678557727;105.796781037;109.0106615633
2019-07-03;102.7803619757;100.9729453096;104.419604613;107.6544064496;106.0117306897;109.7557779009
2019-07-05;102.3185056894;100.7565485144;103.783520277;106.4947544191;105.1876435565;108.1892033744
2019-07-08;102.3117197791;100.7492130298;103.8089636504;106.7954049455;105.295112411;108.7431976197
2019-07-09;102.2030365239;100.7052001223;103.643581723;106.5806545695;105.0801627583;108.513942811
2019-07-10;102.3728473171;100.8409065871;103.7580769035;106.280004043;105.0562396514;107.7306937569
2019-07-11;102.1690390427;100.7785549681;103.3891479886;105.5069026894;104.5187998297;106.4506495322
2019-07-12;102.2438131223;100.8078969065;103.4909214824;105.635752915;104.6381884349;106.5652769366
2019-07-15;102.2777222979;100.8152323911;103.5418082292;105.8719353785;104.7815120907;107.0047201958
2019-07-16;102.135129867;100.7565485144;103.3382612417;105.5712848521;104.5307195804;106.6226288479
2019-07-17;102.3456289548;100.8042291642;103.6944684699;106.3443862058;105.0443199007;107.7306937569
2019-07-18;102.5223071715;100.9142614329;103.9234588309;106.4947544191;105.2473378591;107.8071120264
2019-07-19;102.4339680627;100.8409065871;103.8344070238;106.3443862058;105.163708506;107.6160663525
2019-07-22;102.4679655439;100.8445743294;103.8852937707;106.4732364314;105.2114830579;107.7879692499
2019-07-23;102.3524963775;100.7968936796;103.6944684699;106.0223035918;104.9368391026;107.0619956889
2019-07-24;102.3864055531;100.8042291642;103.8216853371;106.387336281;105.1517887553;107.6351327107
2019-07-25;102.2369456995;100.7382098029;103.6308600363;106.0437356793;104.9487707969;107.1193476002
2019-07-26;102.1962574058;100.7052001223;103.5799732894;106.065253667;104.8890645507;107.214832228
2019-07-29;102.3185056894;100.7418775452;103.7707985902;106.3659041935;105.1159339541;107.5396480829
2019-07-30;102.2641640618;100.7418775452;103.6817467832;106.2584860554;105.0443199007;107.4440870368
2019-07-31;102.2098224342;100.6575194725;103.7453552168;106.9242551711;105.3668100698;108.5521519458
2019-08-01;102.9366077405;100.9619420828;104.7758118413;108.3630397404;106.5850253126;110.347981281
2019-08-02;102.9433868586;100.9546065982;104.9157503952;108.9858587809;106.919447176;111.3605615622
2019-08-05;103.5004564687;101.2076808163;105.7172166587;110.4461613379;108.0063421192;113.3665029296
2019-08-06;103.4528939591;101.1636679088;105.6536082251;110.6393937262;107.970487318;113.9587827281
2019-08-07;103.6294838703;101.2333550124;105.9716503931;111.4769631428;108.5079271397;115.4680053432
2019-08-08;103.4800240167;101.1489969397;105.7808250923;111.025944403;108.2452148788;114.6847562891
2019-08-09;103.3577757322;101.1049840322;105.5899997915;110.8327120147;108.0541166711;114.6465471543
2019-08-12;103.6634813516;101.1893421049;106.1497540072;112.3144466592;108.9259783562;117.1109981393
2019-08-13;103.2626575062;101.0169582171;105.704494972;111.9708460575;108.5079271397;116.8817433306
2019-08-14;103.5819213608;101.1710033934;106.2642491877;113.3238163765;109.415643626;119.1934341946
2019-08-15;103.8468503808;101.2957066314;106.6204564159;113.8821673542;109.9053925013;120.0913106531
2019-08-16;103.9011920084;101.3250485697;106.5950130425;113.7747492161;109.7978400413;119.6519438122
2019-08-19;103.690604616;101.2150163009;106.2006407541;112.8727976368;109.2245454184;117.7987625656
2019-08-20;103.7992878712;101.2590292084;106.4423528018;113.3881985393;109.5829023322;118.6202971728
2019-08-21;103.6430488996;101.1673356511;106.2769708744;113.2593483137;109.3678690741;118.4101087223
2019-08-22;103.5275797332;101.0866453207;106.0861455736;112.7654653989;109.0454505669;117.3593957246
2019-08-23;103.8604154101;101.2223517855;106.6204564159;113.7533171286;109.7859202906;119.0978731485
2019-08-26;103.7657384253;101.167468891;106.4812156442;113.4512407933;109.6194695187;118.7556926166
2019-08-27;103.921397133;101.1967397681;106.7723554397;114.4222435963;110.0831937346;120.3525350988
2019-08-28;104.0160808856;101.2333283644;106.9495709674;114.7026998967;110.2734639604;120.8657678766
2019-08-29;103.8469007607;101.1711277506;106.6331146679;114.0985472261;109.833487847;119.9723345078
2019-08-30;103.9281578416;101.2150340662;106.7090641798;114.0985472261;109.9286229599;120.1053666946
2019-09-03;104.1582317118;101.2955289782;107.0381787312;114.5517048828;110.3329828655;120.6756675811
2019-09-04;104.2800192041;101.3540707323;107.164761251;114.5732386102;110.3924304191;120.5996274629
2019-09-05;103.7453818585;101.127221435;106.3672913764;113.1491644579;109.3578122825;118.4324840942
2019-09-06;103.7995216639;101.1528334525;106.4305826363;113.5807020798;109.5005149519;119.2309053353
2019-09-09;103.5220619281;101.0540442423;106.012860321;112.52347806;108.810821059;117.5200026758
2019-09-10;103.1430832901;100.8820778395;105.4432389819;111.4877877675;108.0377888072;115.7330598982
2019-09-11;103.0415643878;100.867442401;105.2407069503;111.1209376351;107.7762148143;115.1818070613
2019-09-12;102.7708653607;100.7503588927;104.8609593909;110.3441699157;107.276707904;113.9080970614
2019-09-13;102.3377469172;100.596686788;104.1647555321;108.8337882391;106.2659211132;111.607921506
2019-09-16;102.5746627058;100.6918171385;104.5571613434;109.7616372799;106.8485998959;113.0526837517
2019-09-17;102.7370821221;100.7576766119;104.7343768711;110.0637136152;107.1221371293;113.4898764113
2019-09-18;102.764104652;100.7503588927;104.822984635;110.5599387266;107.3481068062;114.3263177115
2019-09-19;102.8453617329;100.786947489;104.9875419107;110.8188612998;107.4908094756;114.9917067658
2019-09-20;102.8521156737;100.7979240679;105.0634914226;111.0777838729;107.6453802503;115.1247389526
2019-09-23;103.0483183286;100.8601246817;105.379947722;111.617249054;108.0734882583;116.0562684206
2019-09-24;103.4002744358;101.0101379267;105.8989360531;112.6313193117;108.7751334998;117.34895043
2019-09-25;103.0077811492;100.8564658221;105.2786817062;111.336706446;107.8713499272;115.3719073568
2019-09-26;103.1634398569;100.9003721377;105.5445049977;112.0703204032;108.2994579353;116.6455413166
2019-09-27;103.2513629009;100.9406195937;105.6331127616;112.0919404381;108.4064611535;116.7026094253
2019-09-30;103.2107377449;100.9259841551;105.5698215017;112.0703204032;108.3827130509;116.7406294844
2019-10-01;103.4408995927;101.0430676634;105.8483030452;112.3292429764;108.6681183896;117.177822144
2019-10-02;103.7386211498;101.1564923121;106.2407088566;112.7607805983;109.1199745003;117.6150908437
2019-10-03;104.1108458471;101.3321175745;106.7343806837;113.5160145903;109.6789170724;118.6606044488
2019-10-04;104.1243604965;101.3028466975;106.8609632035;113.9259321773;109.9048748574;119.2309053353
2019-10-07;103.8672573275;101.1784454699;106.5445069041;113.5160145903;109.5480825083;118.5655923211
2019-10-08;103.9890515878;101.2589403819;106.6964059278;113.623855842;109.6789170724;118.6796524984
2019-10-09;103.7589777167;101.1528334525;106.3546331244;112.933395647;109.2032415078;117.6720829122
2019-10-10;103.4679221227;101.0394088038;105.8862778012;112.0271666411;108.5491638228;116.2273206665
2019-10-11;103.0483183286;100.8784189799;105.2153904463;110.7757075376;107.6572483556;114.7825584207
2019-10-14;103.1702005655;100.9113487166;105.4938719898;111.2503989217;108.061620153;115.5809796618
2019-10-15;102.9603952845;100.8601246817;105.1267826825;110.4304774401;107.4908094756;114.2693256429
2019-10-16;103.0957041933;100.9259841551;105.3039982102;110.6678662859;107.7048159121;114.2882976524
2019-10-17;103.0348036792;100.9040309973;105.2407069503;110.6030924888;107.6096807991;114.0792253474
2019-10-18;103.1363293493;100.9552550322;105.3419729661;110.6247125237;107.6810797014;114.0221572387
2019-10-21;102.9536413438;100.8893955588;105.0128584146;110.0852473426;107.276707904;113.2047639881
2019-10-22;103.0010204406;100.9186664359;105.1647574384;110.5167849645;107.5264970348;113.9080970614
2019-10-23;103.0280497385;100.9150075762;105.2027321943;110.5384049993;107.5859445885;113.8891250519
2019-10-24;103.0077811492;100.9113487166;105.1900739423;110.4520974749;107.538377032;113.7179967659
2019-10-25;102.8317591068;100.8235360854;104.9369089028;110.0420935804;107.2054041369;113.0146636926
2019-10-28;102.6625857498;100.7796297697;104.6331108553;109.2869458959;106.7178485751;111.8930339292
2019-10-29;102.6964569651;100.7832886294;104.7217186191;109.5674021963;106.8724312417;112.235214461
2019-10-30;102.7776193014;100.8052417872;104.8989341468;110.1931749018;107.2172722422;113.3948642836
2019-10-31;103.2581236096;100.9735493304;105.5571632497;111.4230139704;108.1567552659;115.4288994254
2019-11-01;103.0957041933;100.9003721377;105.3293147141;110.9051688242;107.8237823707;114.7065183025
2019-11-04;102.8995015384;100.8345126643;104.9748836587;110.1068673774;107.276707904;113.4138362931
2019-11-05;102.6220418026;100.7649943312;104.4432370756;109.0064032879;106.5513264519;111.8740619197
2019-11-06;102.7979758682;100.8089006468;104.7723516271;109.7616372799;106.9913025653;112.9195755248
2019-11-07;102.3377469172;100.6808405596;104.0128565083;108.164948079;105.9448163233;110.6574200285
2019-11-08;102.3581034841;100.7027937174;104.0128565083;107.9923330302;105.861632559;110.2581713879
2019-11-11;102.3039636786;100.6808405596;104.0128565083;108.0570205197;105.8853806616;110.2011793193
2019-11-12;102.4122432895;100.7284057349;104.1267807761;108.4022506172;106.0519027848;110.9425324517
2019-11-13;102.5881773543;100.7723120505;104.4179205716;108.8337882391;106.4204918879;111.6649135746
2019-11-14;102.804736576;100.8345126643;104.785009879;109.545868469;106.9199987982;112.786543338
2019-11-15;102.7032109059;100.8015829276;104.6204526033;109.3084796232;106.753464783;112.5013548747
2019-11-18;102.7979758682;100.8345126643;104.7723516271;109.6321759934;106.9913025653;112.8055153475
2019-11-19;102.8182444575;100.8235360854;104.8609593909;110.0205598531;107.1815727911;113.6419566477
2019-11-20;102.9806638738;100.8747601202;105.1520991864;110.6894000132;107.6216321477;114.7065183025
2019-11-21;102.8521156737;100.8198772257;104.8989341468;110.2794824262;107.3005392498;114.0601772978
2019-11-22;102.7846476557;100.7687552308;104.8609777119;110.3879405408;107.3005392498;114.2700540604
2019-11-25;102.8386382676;100.7870130861;104.9242384368;110.5180382393;107.359470372;114.6135512169
2019-11-26;102.9263190213;100.8125740836;105.0634120318;110.8866050192;107.5713751485;115.2242128285
2019-11-27;102.7643471856;100.7176332358;104.8483255669;110.5396778232;107.312372572;114.880715672
2019-11-29;102.7711702488;100.7651036597;104.7471084069;110.3012087418;107.1710791721;114.6326725586
2019-12-02;102.5956400211;100.7212848069;104.3801962021;109.2170612544;106.5705704479;112.8578990837
2019-12-03;103.1153334043;100.8783023628;105.2911506417;111.0817949328;107.8422110473;115.4723322745
2019-12-04;102.7913897329;100.7724068018;104.7977169869;110.1277451438;107.1710791721;114.0028896054
2019-12-05;102.7306570438;100.7724068018;104.7091519719;109.8675497468;107.0532993488;113.6593924489
2019-12-06;102.5079592674;100.6957238094;104.3675440571;109.3687985367;106.6176682479;112.9151867762
2019-12-09;102.5214366734;100.6847690962;104.4308047821;109.6073543498;106.7471989723;113.3158952924
2019-12-10;102.4607039843;100.6372986723;104.3928483471;109.6723598332;106.7589616478;113.6021810892
2019-12-11;102.6361532261;100.7066785226;104.6838476819;110.2578428423;107.1945927487;114.3273417529
2019-12-12;102.2380062078;100.5934798194;103.9626754173;108.7834022594;106.1701920503;112.1900261125
2019-12-13;102.5754272853;100.6993753804;104.481413362;109.7808179478;106.8649081489;113.6021810892
2019-12-16;102.2919968198;100.6153892458;103.9879797073;108.8267681589;106.1937880481;112.3235701736
2019-12-17;102.3256869616;100.6299955301;104.0132839972;108.8050418432;106.2055389492;112.13273842
2019-12-18;102.2244410666;100.6153892458;103.7855453873;108.2630114654;105.8758543494;111.4075777563
2019-12-19;102.3054742258;100.6482533855;103.8994146923;108.4364750634;106.0407319726;111.5984095099
2019-12-20;102.2582189427;100.622692388;103.8488061123;108.4147487477;105.9700499493;111.5602431592
2019-12-23;102.1569730478;100.5825251062;103.7222846624;108.1545533507;105.7816587494;111.2740336951
2019-12-24;102.2852547417;100.6190408169;103.8994146923;108.5014805467;106.0407319726;111.7510749128
2019-12-26;102.3054742258;100.6153892458;103.9500232723;108.5665727619;106.0878297726;111.7510749128
2019-12-27;102.5012171893;100.6884206672;104.1777618822;108.8701340584;106.3704165725;112.2663588139
2019-12-30;102.4809167192;100.7030269515;104.0765447222;108.4147487477;106.1584411492;111.6365758606
2019-12-31;102.4607039843;100.7249363779;103.9879797073;108.1762796664;106.0288986504;110.9305365386
2020-01-02;102.5079592674;100.7030269515;104.1524575922;108.6533045609;106.2879836481;111.7129085621
2020-01-03;102.8521156737;100.8016193704;104.7724126969;109.8241838473;107.1592458498;113.5258483877
2020-01-06;102.7643471856;100.7687552308;104.6585433919;109.5206225508;106.9944506477;112.8578990837
2020-01-07;102.7306570438;100.7651036597;104.582630522;109.2170612544;106.8413945722;112.3426915153
2020-01-08;102.5349073311;100.6957238094;104.2663268971;108.5014805467;106.4056810502;111.2358673444
2020-01-09;102.5754272853;100.7066785226;104.3675440571;108.8050418432;106.5588077724;111.8083626052
2020-01-10;102.6361532261;100.7139816647;104.519369797;109.3687985367;106.8531572478;112.7625213733
2020-01-13;102.5821626142;100.6847690962;104.3928483471;109.1086031397;106.6411700501;112.3808578661
2020-01-14;102.6766664319;100.6993753804;104.569978377;109.5639884503;106.9002550478;113.0296858283
2020-01-15;102.7711702488;100.728587949;104.7344562619;109.9759211297;107.1828418476;113.6975587996
2020-01-16;102.6834085091;100.7139816647;104.582630522;109.6940861488;106.9826879722;113.3158952924
2020-01-17;102.649630633;100.7030269515;104.494065507;109.1303294554;106.7589616478;112.2472374722
2020-01-21;102.8993709567;100.7760583729;104.9242384368;110.0410133448;107.3712330475;113.5830597474
2020-01-22;102.8993709567;100.7870130861;104.8989341468;110.1927506272;107.3712330475;113.9456782456
2020-01-23;102.9871326964;100.8052709415;105.0887163217;110.7131414212;107.6655707485;114.7853379615
2020-01-24;103.2098372221;100.8746507918;105.4935849616;111.4503617127;108.2307443482;115.8539957817
2020-01-27;103.4865256104;100.9586369264;105.9870186163;112.4261378173;108.9372113479;117.3806498106
2020-01-28;103.3582439166;100.9038633603;105.7592800064;111.9273866071;108.5840131714;116.502823744
2020-01-29;103.5742063642;100.9768947817;106.0882357763;112.5778750996;109.0314069478;117.4378611703
2020-01-30;103.7159654641;101.0170620635;106.3286265312;113.0332604103;109.3964384466;117.9913114221
2020-01-31;103.9386632406;101.1266091956;106.6069737211;113.4669194053;109.7614581708;118.2775208862
2020-02-03;103.8644598937;101.0681840584;106.5437129961;113.6403830033;109.7614581708;118.6591843934
2020-02-04;103.5270388154;100.9549853553;105.9870186163;112.4695037168;108.9725582468;116.7890332081
2020-02-05;103.3718090578;100.9111665025;105.7086714265;111.7972889087;108.5250820492;115.83487444
2020-02-06;103.3515085877;100.8965602182;105.7213235715;111.9707525066;108.5721798492;116.2928706487
2020-02-07;103.5945068342;100.9841979238;106.1388443563;112.8164309128;109.2080472467;117.8004796685
2020-02-10;103.7361781999;101.0243652056;106.3665829662;113.2067240083;109.4906340465;118.2584758772
2020-02-11;103.5607289572;100.9586369264;106.0755836313;112.7296991138;109.1020889712;117.6286929239
2020-02-12;103.4122345285;100.9111665025;105.8225407314;112.1875820041;108.7253065713;116.7318218483
2020-02-13;103.4257996697;100.9038633603;105.8858014564;112.3176797026;108.807668849;117.0753190048
2020-02-14;103.5337808935;100.9330759289;106.0629314863;112.6863332143;109.1020889712;117.7813583268
2020-02-18;103.6214616472;100.9622884974;106.2400615162;113.2067240083;109.384675771;118.582851692
2020-02-19;103.5405162223;100.9257727867;106.1388443563;113.0766263098;109.2551450466;118.3538535876
2020-02-20;103.702488058;100.9841979238;106.4298436911;113.7487543861;109.6907761475;119.3271336974
2020-02-21;103.9184505057;101.0645324874;106.771451606;114.4643350937;110.2088519473;120.5102905698
2020-02-24;104.3622674831;101.2285627825;107.4299093246;115.6857533036;111.1288827486;122.3917404961
2020-02-25;104.6379710523;101.3634321362;107.7971261292;116.3400844874;111.6125724635;123.1709805805
2020-02-26;104.7589973744;101.4326893719;107.9617405589;116.6236716225;111.7894515581;123.3230200097
2020-02-27;104.8397353873;101.5019466076;108.0503790979;116.885404096;111.9074574576;123.5700460723
2020-02-28;105.6601414636;101.8664583745;109.2026801055;118.826542986;113.4055449467;126.1927262258
2020-03-02;105.8619057986;101.9502960809;109.4939210196;119.4154846736;113.8891638864;126.5918677373
2020-03-03;106.2384948975;102.0778751993;110.0130896054;120.0698158574;114.5497326959;126.990933229
2020-03-04;106.3931788699;102.2127445531;110.2156919804;120.1352053537;114.7620112013;126.6488445134
2020-03-05;106.6285134322;102.3111627301;110.6462220272;121.2039899094;115.4697634972;128.3592880917
2020-03-06;107.1396389867;102.4970637312;111.7731977379;125.4134769034;117.687387358;136.9495158408
2020-03-09;107.8255086083;102.8433499098;113.0141372846;129.5358069837;119.8460554524;142.6700373739
2020-03-10;106.9916730953;102.5809014376;111.5326074176;125.3480874071;117.1211855212;134.6119476269
2020-03-11;107.0051025311;102.7011903207;111.3426676911;126.0024185909;116.8145400431;134.022756829
2020-03-12;107.1597865035;102.7777377918;111.2287038552;124.9336340352;116.3427051791;132.2933463318
2020-03-13;106.8975056457;102.7959633801;110.4436196522;123.2978496977;115.2692572718;129.1955049523
2020-03-16;107.4354900727;102.7631573211;111.8111856832;126.3731626397;117.4633247769;135.7332004073
2020-03-17;106.7024526673;102.5007088489;110.1270534413;121.1821352479;114.6086884622;128.4353078063
2020-03-18;106.1376160922;102.4788381429;108.6581862228;117.2343807274;112.2141029357;119.9401427103
2020-03-19;106.7899087603;102.697545203;109.5825595586;120.4841819851;113.523468275;124.0832171557
2020-03-20;107.3951210667;102.7631573211;110.8108364568;122.8180068296;115.4579912174;128.4543507448
2020-03-23;107.9062466212;102.8834462041;112.0011254097;125.391709486;117.1565967277;134.4788751165
2020-03-24;107.4691477239;102.7449317327;111.3933182848;124.82462246;116.6375783773;135.0680659145
2020-03-25;107.38169163;102.7923182624;111.3046797458;124.0611924568;116.2011547199;133.3765892549
2020-03-26;107.583455965;102.8287694391;111.6212459567;124.3229249303;116.5432114045;134.0037899102
2020-03-27;107.7515693732;102.8141889684;112.0517760035;124.9772561142;117.2391914207;135.5811609781
2020-03-30;107.9466156272;102.8397047921;112.5076313471;126.1332848277;118.0413106894;136.9115059835
2020-03-31;107.9062466212;102.8251243214;112.3936675112;124.9772561142;117.7936091817;134.9349934041
2020-04-01;107.9331054937;102.8068987331;112.6342578315;126.4167847186;118.4187785806;136.8165193501
2020-04-02;107.8658776143;102.8324145568;112.5582819409;126.7003718537;118.5013614777;137.4436439857
2020-04-03;107.9533337082;102.8397047921;112.7608843158;127.4200925339;118.8552022381;138.8119988484
2020-04-06;107.6035967566;102.7485768504;112.1657398394;126.0241860083;117.9469437166;137.0065686366
