"","pe_ratio","term_spread","default_spread","value_spread"
"60",1.17047004667064,1.3789709652485,1.87298472290248,8.16776406931428
"61",1.21854164078427,0.454343034792859,1.62771291395096,8.13403337491511
"62",1.10456152322766,-0.0557965130447371,1.73920009983801,8.1088150298567
"63",1.11177372538738,-0.286953495658648,1.98447190878953,8.1306590849028
"64",1.08519553057581,-0.119563956524437,2.43042065233774,7.97287295466715
"65",1.1169183238898,-0.741296530451507,2.45271808951515,8.10535880958505
"66",1.07186847097146,-1.3152035217688,2.94326170741818,8.6604014212519
"67",0.990477804622813,-1.9528779565658,3.32231813943415,8.62508876254134
"68",1.04329499552648,2.16012214787482,4.74935411878842,8.22198077058114
"69",1.12712579590946,0.988395373935342,3.74596944580495,9.08859674852833
"70",1.15088676314564,-2.11229656526505,4.30340537524021,9.55540408813421
"71",1.11303761252783,-0.191302330439099,4.48178487265949,8.98429497542227
"72",1.07433651020502,-1.00433723480527,4.57097462136914,9.31390854367873
"73",0.929196079660702,0.494197686967671,3.18853351636969,8.5451324747001
"74",0.960009167681053,2.28765703483422,5.17300542515922,8.53518217187109
"75",0.851919263010138,0.940569791325568,4.99462592773993,7.62905969646173
"76",0.820230962427316,1.45868026959813,4.7047592444336,10.2938929967015
"77",0.906849173761043,3.5231512522534,5.9980106007234,10.0759605719404
"78",1.03786045390196,2.07244191309023,5.15070798798181,10.3642481114039
"79",1.13163496253541,1.72172097395189,4.19191818935316,10.258323052297
"80",1.22567873663871,1.64201166960226,3.6344822599179,9.60875964368952
"81",1.22372803737359,2.11229656526505,2.63109758693443,8.65886829179482
"82",1.20299083280456,2.25577331309437,2.63109758693443,8.04100037440759
"83",1.14314607809259,2.23186052178948,3.16623607919228,7.31002189772622
"84",1.10434625897047,2.94127333050114,3.34461557661156,9.37827136254438
"85",1.18734282712399,1.71375004351692,3.76826688298236,9.15808299705804
"86",1.17603159888259,2.74200006962708,2.83177452153112,8.72592785515871
"87",1.27140818678631,2.66229076527745,2.51961040104738,8.84687196065973
"88",1.32494920224186,2.55866866962294,3.25542582790192,9.07610257720821
"89",1.28342183517454,2.60649425223272,3.14393864201487,8.82869625880465
"90",1.43286546521499,1.72172097395189,3.16623607919228,9.00457811232052
"91",1.6165314431387,0.972453513065417,3.34461557661156,8.94961326577087
"92",1.70228696242833,1.26737793915903,2.69798989846666,8.77018909637589
"93",1.65064061773508,1.78548841743159,2.92096427024076,8.09830175812322
"94",1.72636528296437,1.25940700872407,3.30002070225674,8.14946138580417
"95",2.01417628056508,1.32317445220376,2.7871796471763,8.4508833759026
"96",2.06220556963137,2.17606400874475,2.67569246128925,9.0348550291981
"97",2.16643767126031,2.40722099135866,2.51961040104738,8.76914180459386
"98",1.64104540699925,2.56663960005791,2.63109758693443,8.43845953277044
"99",1.79792042148085,2.12823842613497,2.63109758693443,8.30425227157674
"100",1.80987332472182,1.96084888700076,2.54190783822479,9.1870422355791
"101",1.76120956564389,1.38694189568346,2.40812321516033,8.86177132351916
"102",1.80198226525931,0.828976765236094,2.40812321516032,8.69394022289568
"103",1.87514000443738,0.430430243487972,1.93987703443471,8.51452056963412
"104",2.03973876674232,0.103622095654512,2.07366165749917,9.12247129548468
"105",2.17116876347573,0.350720939138347,2.00676934596694,9.31846340584446
"106",2.16332355921212,0.167389539134211,2.1405539690314,9.48315871122231
"107",2.0632524003791,0.549994200012408,1.87298472290247,9.57304725511447
"108",2.18377620893806,0.597819782622183,2.1405539690314,8.58909597970537
"109",1.8754239093016,1.21955235654925,2.40812321516032,8.2093834198346
"110",1.94222623240526,1.06810467828497,3.07704633048264,8.5319468524331
"111",2.18396462561984,1.75360469569174,2.58650271257961,8.70298863756398
"112",2.20806203869674,2.16012214787482,2.11825653185399,9.49349566368466
"113",2.24998656547471,1.93693609569587,2.00676934596694,9.72060439718542
"114",2.2603274609474,2.40722099135866,2.11825653185399,10.0078514580969
"115",2.36351730739624,2.78982565223685,2.00676934596694,9.10910572258903
"116",2.36741542312485,2.86953495658648,1.85068728572506,11.0386063121832
"117",2.41563311214843,2.79779658267182,1.56082060241873,10.8857936378549
"118",2.50631269500033,2.82968030441167,1.85068728572506,11.0438326520737
"119",2.55614739928157,2.41519192179362,1.27095391911239,10.192885080789
"120",2.5258927177187,2.30359889570414,1.65001035112837,10.5451758263768
"121",2.57309844133526,1.92099423482595,1.51622572806391,10.4646710495344
"122",2.59408562260695,2.16012214787482,1.69460522548319,10.5038613732812
"123",2.55347247777156,2.37533726961881,1.44933341653168,10.2161046228839
"124",2.4869664384688,2.35939540874888,1.51622572806391,10.1689101752293
"125",2.52198200145092,2.26374424352933,1.42703597935427,10.3723805502273
"126",2.44047949460347,1.7615756261267,1.42703597935427,10.4325083259746
"127",2.59261546553328,1.17172677393948,1.2932513562898,10.3634527002363
"128",2.78450785093255,0.557965130447371,1.33784623064462,9.61433873603642
"129",2.93497656566714,0.733325600016544,1.36014366782204,9.73130603505423
"130",3.06751666449624,0.454343034792859,1.4939282908865,9.62135115288298
"131",3.14136903297049,1.04419188698008,1.51622572806391,9.69315754994441
"132",3.1826424398183,1.45070933916316,1.53852316524132,9.01423059746145
"133",3.14752004360939,1.38694189568346,1.53852316524132,8.719737065133
"134",3.39802506710098,1.10795933045978,1.53852316524132,8.09822769402519
"135",3.53021448356367,1.23549421741918,1.40473854217686,7.26964791905299
"136",3.83100500404763,1.24346514785414,1.36014366782204,9.50014312629735
"137",4.00382620855689,1.00433723480527,1.22635904475757,9.54630630421289
"138",4.0484658457493,0.518110478272559,1.24865648193498,8.74035076925192
"139",4.44878480061951,0.494197686967671,1.33784623064463,8.8150501313938
"140",4.51072567248971,0.414488382618047,1.33784623064463,9.49601726378235
